"Case Range","1",,,"2",,,"3",,,"4",,,"5",,,"6",,,"7",,,"8"
"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)"
"0.005375","15903171.8377",,"0.00179166666667","3589327.14647",,"0.001075","450794.418474",,"0.000767857142857","1583362.72267",,"0.000597222222222","4161656.67858",,"0.000488636363636","7089254.5696",,"0.000413461538462","9975831.9885",,"0.000358333333333","12692245.0751"
"0.0055","20010719.169",,"0.00183333333333","8270111.42965",,"0.0011","3629122.35965",,"0.000785714285714","3279139.03736",,"0.000611111111111","4641940.5903",,"0.0005","6599022.10107",,"0.000423076923077","8710895.41017",,"0.000366666666667","10809011.3795"
"0.005625","23540443.8321",,"0.001875","13581273.1524",,"0.001125","8183121.06525",,"0.000803571428571","6721257.47642",,"0.000625","7040736.18893",,"0.000511363636364","8086264.11851",,"0.000432692307692","9413092.74175",,"0.000375","10837524.5546"
"0.00575","26322736.6701",,"0.00191666666667","18897347.8406",,"0.00115","13434002.9636",,"0.000821428571429","11277799.6496",,"0.000638888888889","10802686.9645",,"0.000522727272727","11081389.1155",,"0.000442307692308","11700143.8375",,"0.000383333333333","12481309.5875"
"0.005875","27895950.7504",,"0.00195833333333","23466374.9499",,"0.001175","18638402.3874",,"0.000839285714286","16261656.8299",,"0.000652777777778","15306788.2015",,"0.000534090909091","15033080.0874",,"0.000451923076923","15090661.6433",,"0.000391666666667","15327332.8706"
"0.006","29341135.2823",,"0.002","27573455.5041",,"0.0012","23710851.0129",,"0.000857142857143","21434021.1241",,"0.000666666666667","20243948.9347",,"0.000545454545455","19598743.7529",,"0.000461538461538","19229295.0476",,"0.0004","19020559.184"
"0.006125","31010136.985",,"0.00204166666667","31425327.4767",,"0.001225","28658345.0807",,"0.000875","26706254.6082",,"0.000680555555556","25485210.5874",,"0.000556818181818","24634577.4853",,"0.000471153846154","23968282.774",,"0.000408333333333","23414640.6293"
"0.00625","32942736.8802",,"0.00208333333333","35183753.591",,"0.00125","33511379.9614",,"0.000892857142857","32013136.1895",,"0.000694444444444","30912623.7719",,"0.000568181818182","29998504.9098",,"0.000480769230769","29158643.0458",,"0.000416666666667","28362948.0791"
"0.006375","34765429.511",,"0.002125","38682832.3314",,"0.001275","38094199.5548",,"0.000910714285714","37150222.2749",,"0.000708333333333","36303264.3222",,"0.000579545454545","35461736.5868",,"0.000490384615385","34575658.1058",,"0.000425","33651207.2196"
"0.0065","35956994.3461",,"0.00216666666667","41496353.732",,"0.0013","42000271.241",,"0.000928571428571","41703689.3855",,"0.000722222222222","41244552.1919",,"0.000590909090909","40623561.216",,"0.0005","39838484.1566",,"0.000433333333333","38923762.3038"
"0.006625","35957237.735",,"0.00220833333333","42971451.9246",,"0.001325","44662057.7131",,"0.000946428571429","45156607.59",,"0.000736111111111","45240557.494",,"0.000602272727273","44998179.474",,"0.000509615384615","44470516.8711",,"0.000441666666667","43717429.5901"
"0.00675","34477069.4948",,"0.00225","42467986.6205",,"0.00135","45383606.3674",,"0.000964285714286","46836504.5052",,"0.00075","47660702.4313",,"0.000613636363636","47994889.0261",,"0.000519230769231","47913953.8494",,"0.00045","47501467.8068"
"0.006875","31017582.4809",,"0.00229166666667","39101951.4234",,"0.001375","43250977.7258",,"0.000982142857143","45851652.3858",,"0.000763888888889","47652922.8199",,"0.000625","48809698.3637",,"0.000528846153846","49416014.2336",,"0.000458333333333","49573399.214"
"0.007","27468108.3602",,"0.00233333333333","34234513.7134",,"0.0014","39017353.0408",,"0.001","42525783.6081",,"0.000777777777778","45236497.8736",,"0.000636363636364","47242586.8915",,"0.000538461538462","48618670.8474",,"0.000466666666667","49461674.0061"
"0.007125","25288489.0287",,"0.002375","29835840.8634",,"0.001425","34429066.9129",,"0.00101785714286","38289529.5716",,"0.000791666666667","41536079.1694",,"0.000647727272727","44143223.2445",,"0.000548076923077","46131137.4983",,"0.000475","47568460.8838"
"0.00725","25173676.6809",,"0.00241666666667","27527553.8547",,"0.00145","31265117.4487",,"0.00103571428571","34858736.2787",,"0.000805555555556","38126660.1515",,"0.000659090909091","40917722.6502",,"0.000557692307692","43183853.0283",,"0.000483333333333","44951820.1942"
"0.007375","27083387.2641",,"0.00245833333333","28161053.4333",,"0.001475","30767889.4243",,"0.00105357142857","33628122.9445",,"0.000819444444444","36439390.5791",,"0.000670454545455","38970785.7336",,"0.000567307692308","41118780.5188",,"0.000491666666667","42870464.5995"
"0.0075","29007105.158",,"0.0025","30236376.1164",,"0.0015","32167097.7447",,"0.00107142857143","34366766.4182",,"0.000833333333333","36625299.8474",,"0.000681818181818","38721322.8695",,"0.000576923076923","40540025.5027",,"0.0005","42052323.7563"
"0.007625","28133935.781",,"0.00254166666667","30413125.396",,"0.001525","32660112.7792",,"0.00108928571429","34895301.4482",,"0.000847222222222","37069118.7532",,"0.000693181818182","39032761.0953",,"0.000586538461538","40707120.302",,"0.000508333333333","42080781.1874"
"0.00775","23836949.5115",,"0.00258333333333","26545859.5214",,"0.00155","29776730.4173",,"0.00110714285714","32777443.2527",,"0.000861111111111","35507765.5365",,"0.000704545454545","37873584.8234",,"0.000596153846154","39839279.6162",,"0.000516666666667","41424884.0358"
"0.007875","18052731.8155",,"0.002625","19242191.5445",,"0.001575","23183741.6502",,"0.001125","27145532.8294",,"0.000875","30775533.886",,"0.000715909090909","33923454.233",,"0.000605769230769","36552372.1984",,"0.000525","38694891.5639"
"0.008","14097993.4884",,"0.00266666666667","11924866.6129",,"0.0016","15412015.3486",,"0.00114285714286","19735669.1594",,"0.000888888888889","23985629.137",,"0.000727272727273","27818877.1809",,"0.000615384615385","31120680.9787",,"0.000533333333333","33891560.0964"
"0.008125","13413168.7299",,"0.00270833333333","7657741.57278",,"0.001625","9626542.44069",,"0.00116071428571","13401900.3196",,"0.000902777777778","17566924.4057",,"0.000738636363636","21557571.8536",,"0.000625","25146697.3509",,"0.000541666666667","28271433.3762"
"0.00825","14752054.2453",,"0.00275","6449259.22736",,"0.00165","6597947.34875",,"0.00117857142857","9339323.24179",,"0.000916666666667","12934066.0126",,"0.00075","16636791.325",,"0.000634615384615","20117787.6799",,"0.00055","23252572.0939"
"0.008375","16569941.7141",,"0.00279166666667","7190996.37078",,"0.001675","5795587.13925",,"0.00119642857143","7434394.51031",,"0.000930555555556","10273608.7477",,"0.000761363636364","13467534.6144",,"0.000644230769231","16613337.1848",,"0.000558333333333","19536110.6581"
"0.0085","17666754.1573",,"0.00283333333333","8401407.22017",,"0.0017","6032803.53632",,"0.00121428571429","6823025.1197",,"0.000944444444444","9002163.45459",,"0.000772727272727","11695420.0565",,"0.000653846153846","14464193.4715",,"0.000566666666667","17104027.9823"
"0.008625","17648515.3946",,"0.002875","9105870.63197",,"0.001725","6285584.81433",,"0.00123214285714","6555797.46589",,"0.000958333333333","8285923.40088",,"0.000784090909091","10612923.7011",,"0.000663461538462","13086507.574",,"0.000575","15488594.4818"
"0.00875","16895269.8802",,"0.00291666666667","9181552.95829",,"0.00175","6211614.88514",,"0.00125","6188398.2688",,"0.000972222222222","7638695.2268",,"0.000795454545455","9727361.77303",,"0.000673076923077","12002909.8496",,"0.000583333333333","14240660.5746"
"0.008875","15830432.3276",,"0.00295833333333","8829073.0296",,"0.001775","5836753.34242",,"0.00126785714286","5630959.83889",,"0.000986111111111","6892384.71699",,"0.000806818181818","8818905.89342",,"0.000682692307692","10961818.7929",,"0.000591666666667","13091014.6003"
"0.009","14978253.9408",,"0.003","8473226.54915",,"0.0018","5440930.69922",,"0.00128571428571","5054519.83749",,"0.001","6135459.24899",,"0.000818181818182","7913098.82622",,"0.000692307692308","9939444.15085",,"0.0006","11977035.9074"
"0.009125","14104338.4545",,"0.00304166666667","8017393.96127",,"0.001825","5012632.04103",,"0.00130357142857","4501568.12555",,"0.00101388888889","5433140.49259",,"0.000829545454545","7077197.00821",,"0.000701923076923","8994851.39066",,"0.000608333333333","10946436.6202"
"0.00925","12803448.5002",,"0.00308333333333","7037237.09119",,"0.00185","4178783.86882",,"0.00132142857143","3676314.19288",,"0.00102777777778","4566966.11462",,"0.000840909090909","6158384.96688",,"0.000711538461538","8025365.43111",,"0.000616666666667","9932441.69563"
"0.009375","11392181.3263",,"0.003125","5676650.61142",,"0.001875","2913634.01096",,"0.00133928571429","2457296.64007",,"0.00104166666667","3369722.79598",,"0.000852272727273","4974566.17345",,"0.000721153846154","6852040.58335",,"0.000625","8768239.96589"
"0.0095","9798473.30218",,"0.00316666666667","3934932.53422",,"0.0019","1193562.99133",,"0.00135714285714","783970.084936",,"0.00105555555556","1751352.89132",,"0.000863636363636","3415861.59068",,"0.000730769230769","5354409.3647",,"0.000633333333333","7329431.25215"
"0.009625","7903322.28919",,"0.00320833333333","1679015.85616",,"0.001925","-1109829.23248",,"0.001375","-1472181.14025",,"0.00106944444444","-419276.35304",,"0.000875","1348684.50792",,"0.000740384615385","3397179.2222",,"0.000641666666667","5481124.72781"
"0.00975","6046266.20162",,"0.00325","-782356.390015",,"0.00195","-3784564.68569",,"0.00139285714286","-4188194.048",,"0.00108333333333","-3090258.61519",,"0.000886363636364","-1230140.43328",,"0.00075","935775.616805",,"0.00065","3147944.91201"
"0.009875","4685835.1711",,"0.00329166666667","-2906591.9583",,"0.001975","-6355040.91368",,"0.00141071428571","-6970730.09149",,"0.00109722222222","-5946372.85044",,"0.000897727272727","-4075856.53459",,"0.000759615384615","-1848069.04911",,"0.000658333333333","456681.611709"
"0.01","3636352.41677",,"0.00333333333333","-4598829.73394",,"0.002","-8618896.40078",,"0.00142857142857","-9573255.34802",,"0.00111111111111","-8727597.34257",,"0.000909090909091","-6931365.27798",,"0.000769230769231","-4709741.73891",,"0.000666666666667","-2366735.55908"
"0.010125","2489502.37639",,"0.003375","-6140204.26623",,"0.002025","-10696603.4001",,"0.00144642857143","-12021326.8235",,"0.001125","-11401587.9116",,"0.000920454545455","-9727028.3002",,"0.000778846153846","-7554667.37433",,"0.000675","-5211142.59536"
"0.01025","1469415.1547",,"0.00341666666667","-7371835.68051",,"0.00205","-12468383.8085",,"0.00146428571429","-14219218.9816",,"0.00113888888889","-13888631.6091",,"0.000931818181818","-12394969.337",,"0.000788461538462","-10323601.0427",,"0.000683333333333","-8023902.35318"
"0.010375","694011.781314",,"0.00345833333333","-8201036.34423",,"0.002075","-13838491.264",,"0.00148214285714","-16065097.3498",,"0.00115277777778","-16083472.1066",,"0.000943181818182","-14829556.1571",,"0.000798076923077","-12913834.7564",,"0.000691666666667","-10706984.8467"
"0.0105","-274860.975004",,"0.0035","-8960164.13463",,"0.0021","-15018590.5894",,"0.0015","-17686326.3615",,"0.00116666666667","-18054093.2354",,"0.000954545454545","-17055875.4179",,"0.000807692307692","-15318918.584",,"0.0007","-13231060.8871"
"0.010625","-1629611.79208",,"0.00354166666667","-9980950.47622",,"0.002125","-16340701.5784",,"0.00151785714286","-19381897.6664",,"0.00118055555556","-20054596.8562",,"0.000965909090909","-19278872.6876",,"0.000817307692308","-17697398.0043",,"0.000708333333333","-15714380.6415"
"0.01075","-3671001.71523",,"0.00358333333333","-11603770.8322",,"0.00215","-18058271.4533",,"0.00153571428571","-21355913.6836",,"0.00119444444444","-22270756.1499",,"0.000977272727273","-21680998.8691",,"0.000826923076923","-20228290.0177",,"0.000716666666667","-18327711.2655"
"0.010875","-5257779.38248",,"0.003625","-13002420.4267",,"0.002175","-19630286.5008",,"0.00155357142857","-23225982.5949",,"0.00120833333333","-24419704.1447",,"0.000988636363636","-24055427.08",,"0.000836538461538","-22771499.078",,"0.000725","-20989875.6141"
"0.011","-5643556.28382",,"0.00366666666667","-13116750.8698",,"0.0022","-20061791.4516",,"0.00157142857143","-24126178.3855",,"0.00122222222222","-25759661.3073",,"0.001","-25764361.8244",,"0.000846153846154","-24776109.6392",,"0.000733333333333","-23225174.3049"
"0.011125","-5533077.32092",,"0.00370833333333","-12209906.6248",,"0.002225","-19301989.7775",,"0.00158928571429","-23815402.8652",,"0.00123611111111","-25938036.8068",,"0.00101136363636","-26391016.7934",,"0.000855769230769","-25790391.6683",,"0.000741666666667","-24566025.0534"
"0.01125","-5754921.52767",,"0.00375","-11223884.5175",,"0.00225","-18110736.8683",,"0.00160714285714","-22847419.8408",,"0.00125","-25326135.8794",,"0.00102272727273","-26155811.1937",,"0.000865384615385","-25912234.3395",,"0.00075","-25011918.0472"
"0.011375","-6325902.5221",,"0.00379166666667","-10508978.7669",,"0.002275","-16960654.2835",,"0.001625","-21718171.6629",,"0.00126388888889","-24395492.5864",,"0.00103409090909","-25483331.6356",,"0.000875","-25509819.4925",,"0.000758333333333","-24871939.1851"
"0.0115","-7740697.81941",,"0.00383333333333","-10662363.1424",,"0.0023","-16399875.4264",,"0.00164285714286","-20916127.6404",,"0.00127777777778","-23590163.9884",,"0.00104545454545","-24782871.9101",,"0.000884615384615","-24960492.2818",,"0.000766666666667","-24491329.9219"
"0.011625","-10045806.3295",,"0.003875","-12132073.8582",,"0.002325","-17076494.4501",,"0.00166071428571","-21141460.7184",,"0.00129166666667","-23581534.4635",,"0.00105681818182","-24667326.742",,"0.000894230769231","-24813305.0382",,"0.000775","-24358463.5285"
"0.01175","-12746423.364",,"0.00391666666667","-14649785.1013",,"0.00235","-18986136.93",,"0.00167857142857","-22606326.1465",,"0.00130555555556","-24734748.4797",,"0.00106818181818","-25595243.7136",,"0.000903846153846","-25575537.9507",,"0.000783333333333","-24998949.6119"
"0.011875","-14831761.1195",,"0.00395833333333","-17073759.0633",,"0.002375","-21207002.8035",,"0.00169642857143","-24634491.1965",,"0.00131944444444","-26600341.5644",,"0.00107954545455","-27312545.2355",,"0.000913461538462","-27154080.6786",,"0.000791666666667","-26448666.4455"
"0.012","-15507951.8799",,"0.004","-18066314.577",,"0.0024","-22353316.2719",,"0.00171428571429","-25931364.3252",,"0.00133333333333","-28024974.0281",,"0.00109090909091","-28823473.3797",,"0.000923076923077","-28710348.6982",,"0.0008","-28017832.9964"
"0.012125","-14973609.8553",,"0.00404166666667","-17206253.735",,"0.002425","-21669157.7874",,"0.00173214285714","-25572589.2115",,"0.00134722222222","-28011547.622",,"0.00110227272727","-29116986.2838",,"0.000932692307692","-29256532.6176",,"0.000808333333333","-28764486.8621"
"0.01225","-13444561.6647",,"0.00408333333333","-14479568.932",,"0.00245","-18908158.5709",,"0.00175","-23131275.9436",,"0.00136111111111","-26001465.0132",,"0.00111363636364","-27543785.8092",,"0.000942307692308","-28085870.1803",,"0.000816666666667","-27950174.41"
"0.012375","-9912610.52701",,"0.004125","-8861275.53252",,"0.002475","-13212946.244",,"0.00176785714286","-17862289.4489",,"0.001375","-21309985.0143",,"0.001125","-23452343.6304",,"0.000951923076923","-24567086.0461",,"0.000825","-24959181.8826"
"0.0125","-7860561.89821",,"0.00416666666667","-3101324.22345",,"0.0025","-6408739.2577",,"0.00178571428571","-10979310.2311",,"0.00138888888889","-14735644.1596",,"0.00113636363636","-17341063.5426",,"0.000961538461538","-18971067.2085",,"0.000833333333333","-19884498.748"
"0.012625","-8816099.95289",,"0.00420833333333","-255446.091278",,"0.002525","-1518997.62365",,"0.00180357142857","-5174364.81817",,"0.00140277777778","-8607523.49072",,"0.00114772727273","-11199420.7561",,"0.000971153846154","-12982879.2485",,"0.000841666666667","-14140914.0822"
"0.01275","-11881179.7309",,"0.00425","-573599.104219",,"0.00255","572137.064279",,"0.00182142857143","-1630589.00792",,"0.00141666666667","-4231531.5623",,"0.00115909090909","-6362409.39204",,"0.000980769230769","-7910851.95956",,"0.00085","-8981065.41124"
"0.012875","-15903169.7016",,"0.00429166666667","-3585322.54589",,"0.002575","-313525.078533",,"0.00183928571429","-885226.204932",,"0.00143055555556","-2341166.57932",,"0.00117045454545","-3670940.42909",,"0.000990384615385","-4655351.06687",,"0.000858333333333","-5329934.44211"
