"Time, s","Air Region [Case 28]","Air Region 2 [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/RotorCore [Case 28]","Rotor/Shaft [Case 28]","Stator/Slot1/Wire1 [Case 28]","Stator/Slot1/Wire2 [Case 28]","Stator/Slot1/Wire3 [Case 28]","Stator/Slot1/Wire4 [Case 28]","Stator/Slot2/Wire1 [Case 28]","Stator/Slot2/Wire2 [Case 28]","Stator/Slot2/Wire3 [Case 28]","Stator/Slot2/Wire4 [Case 28]","Stator/Slot3/Wire1 [Case 28]","Stator/Slot3/Wire2 [Case 28]","Stator/Slot3/Wire3 [Case 28]","Stator/Slot3/Wire4 [Case 28]","Stator/Slot4/Wire1 [Case 28]","Stator/Slot4/Wire2 [Case 28]","Stator/Slot4/Wire3 [Case 28]","Stator/Slot4/Wire4 [Case 28]","Stator/Slot5/Wire1 [Case 28]","Stator/Slot5/Wire2 [Case 28]","Stator/Slot5/Wire3 [Case 28]","Stator/Slot5/Wire4 [Case 28]","Stator/Slot6/Wire1 [Case 28]","Stator/Slot6/Wire2 [Case 28]","Stator/Slot6/Wire3 [Case 28]","Stator/Slot6/Wire4 [Case 28]","Stator/Slot7/Wire1 [Case 28]","Stator/Slot7/Wire2 [Case 28]","Stator/Slot7/Wire3 [Case 28]","Stator/Slot7/Wire4 [Case 28]","Stator/Slot8/Wire1 [Case 28]","Stator/Slot8/Wire2 [Case 28]","Stator/Slot8/Wire3 [Case 28]","Stator/Slot8/Wire4 [Case 28]","Stator/Slot9/Wire1 [Case 28]","Stator/Slot9/Wire2 [Case 28]","Stator/Slot9/Wire3 [Case 28]","Stator/Slot9/Wire4 [Case 28]","Stator/Slot10/Wire1 [Case 28]","Stator/Slot10/Wire2 [Case 28]","Stator/Slot10/Wire3 [Case 28]","Stator/Slot10/Wire4 [Case 28]","Stator/Slot11/Wire1 [Case 28]","Stator/Slot11/Wire2 [Case 28]","Stator/Slot11/Wire3 [Case 28]","Stator/Slot11/Wire4 [Case 28]","Stator/Slot12/Wire1 [Case 28]","Stator/Slot12/Wire2 [Case 28]","Stator/Slot12/Wire3 [Case 28]","Stator/Slot12/Wire4 [Case 28]","Stator/StatorCore [Case 28]","Total [Case 28]"
"0.00129513888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151.458711275","162.710617288","187.93938224","282.53405312","155.225005305","160.815602055","203.679025635","285.562502043","107.03398903","41.6374087289","19.9880092869","127.15623347","31.4049081763","89.8155873166","178.918584316","336.058173853","182.226712134","212.945715602","234.902821935","353.482692671","126.626105272","136.857425722","161.586450867","262.600942478","151.42971985","162.743851991","187.898238595","282.549318","155.195133464","160.84178534","203.5578066","285.421615999","106.504352687","41.4591271393","19.9375245098","127.147135382","31.3082328722","89.630137132","178.63136487","335.662677119","182.092920447","212.897742599","234.740375797","353.398695289","126.577302705","136.922962325","161.555251988","262.715030176","0","8383.9849627"
"0.00129861111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154.930399674","164.744397195","186.296013201","283.029018816","159.524553811","167.234245301","228.93165993","294.136411759","100.252218006","38.6405716117","34.7482001412","234.957957389","24.1795368953","74.8705350141","156.805610133","305.71892002","175.790855502","207.071290353","231.971676877","345.739498396","122.085906693","132.644814471","158.132333814","247.195085841","154.907748693","164.772481668","186.263273858","283.05752052","159.502707039","167.25195606","228.83731905","294.071016906","100.180126835","38.67241545","34.6817047706","234.675459034","24.2074828932","74.9240841135","156.871815816","305.810351988","175.796898491","207.111399558","231.981568657","345.769900297","122.071332718","132.65699216","158.116178458","247.214712306","0","8459.03815818"
"0.00130208333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","158.258448042","166.822472427","185.329589419","273.837000803","163.47209751","174.371334626","245.913598381","291.136429088","87.5056471814","33.5665563721","51.8859903576","338.776222753","17.2274573884","58.4833828322","131.476894499","271.050177921","172.623260938","206.214786714","235.6265494","346.118314452","117.475119262","128.197598698","153.714721802","231.705799529","158.237997972","166.848279338","185.299970793","273.864579495","163.451959292","174.382337869","245.835052975","291.097973743","87.5255001774","33.6265930889","51.7980187101","338.429238681","17.2509947712","58.5520797512","131.573257219","271.189439237","172.672578901","206.276008403","235.69263695","346.180336539","117.47499673","128.189248586","153.706323841","231.696343043","0","8481.6411965"
"0.00130555555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161.4253972","168.930317854","185.001536014","258.393094192","166.903056664","180.522538286","251.489192682","275.683336587","73.6242222262","29.0363247218","67.0768184722","419.183476839","12.0846387834","42.7766852805","105.483962031","235.264741605","172.755128627","210.114604679","245.216808396","355.736324579","112.815129546","123.813535995","149.241620627","219.610889867","161.409645955","168.954457772","184.981843642","258.434838787","166.883330795","180.538205054","251.467154788","275.71602749","73.8981978205","29.1939091148","66.9189745634","418.579784645","12.1305220419","42.9352667909","105.754555311","235.664968793","172.907528378","210.244013674","245.426021347","355.905649799","112.841648095","123.761194246","149.238693055","219.531163889","0","8445.5009776"
"0.00130902777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164.421918367","171.042879937","185.230705906","237.948956096","169.874031824","184.459517656","247.283871508","251.925421853","61.789230329","26.1180143165","76.9192907535","463.806238798","9.97480697966","29.6094610201","81.2004415079","200.641972982","177.677204985","220.524138448","262.535618375","376.846268961","108.145406816","119.589922996","145.273474376","211.972007608","164.406825438","171.068294588","185.2150475","237.986439519","169.855619493","184.476862053","247.267832373","251.962292201","62.0400466877","26.2398173151","76.7623816316","463.279338384","9.98130388896","29.7093975792","81.3966013925","200.945089484","177.854155557","220.668478484","262.779615531","377.044454703","108.178350547","119.52476103","145.268504446","211.872741743","0","8370.59505397"
"0.0013125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167.238565994","173.196607248","186.113685784","219.642827898","172.433170567","186.077818956","236.554780209","226.161929745","51.0268970312","24.0086077215","81.1905767659","484.592790643","11.65591495","20.1081639231","60.0087075951","167.370442843","187.075869092","237.045498749","286.940925383","408.248034941","103.490913744","115.723860199","142.394186459","210.731225286","167.223158645","173.223487415","186.100949584","219.679801811","172.412280767","186.101484568","236.553217424","226.206822382","51.3178617925","24.1179710206","81.0194507854","484.083098027","11.631411701","20.1749938865","60.1895756699","167.660779829","187.303752838","237.225871946","287.257188901","408.507168703","103.53534764","115.639549472","142.393447564","210.609715886","0","8319.20038999"
"0.00131597222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169.868844963","175.354765713","187.494317972","215.84080002","174.590645175","186.311982279","224.149822038","206.636327465","43.2554820757","23.1416382094","80.6263051623","503.782023074","17.0622776812","15.4176244783","44.281205171","138.556930872","200.481778363","258.912266216","317.591768595","448.389574229","98.8997269782","112.310303315","140.80229441","215.830422804","169.849336747","175.389320648","187.486194872","215.885809657","174.56712353","186.340859692","224.144032884","206.675001895","43.534814002","23.2312839883","80.464084452","503.338953847","17.0067921326","15.4515999851","44.4304219208","138.823768825","200.707744868","259.104579764","317.908140576","448.668051986","98.9353574044","112.222348354","140.776563352","215.692721011","0","8400.22403365"
"0.00131944444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172.300771672","177.364303162","188.820015739","225.409413669","176.401279628","185.934472136","213.114845191","198.587588828","38.1905242671","23.1848644984","76.154617712","520.220610265","22.7216828427","15.2880067896","37.264256794","122.468995076","212.702164378","279.268992911","346.470317701","487.542696792","94.3764973546","109.217156442","139.916876847","224.603258618","172.272985743","177.408570713","188.810383246","225.466893232","176.370116559","185.968836589","213.093226964","198.617720211","38.4016985357","23.246853497","76.0562333635","519.962252892","22.6835936772","15.2891160346","37.346086195","122.610921683","212.953007083","279.495536983","346.8237642","487.867160353","94.4075936754","109.118008276","139.869288849","224.43721496","0","8576.10127283"
"0.00132291666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.512943761","179.093747418","189.630626165","236.767372846","177.952522899","185.67725632","205.88356285","205.261659401","34.7430416202","23.9219150148","70.4828266941","534.394149346","27.1489566847","17.1005305593","35.8855084499","116.358683189","218.762982502","291.481297692","365.867358161","514.687246916","90.2169411581","107.02420885","140.444004006","237.677819317","174.487029068","179.130377453","189.615574354","236.812647872","177.92422744","185.707845679","205.859147973","205.283268781","34.9226706509","23.9826248868","70.3846743432","534.169693458","27.0786144935","17.1093021909","35.9791165117","116.573981671","218.912582183","291.634057796","366.080372735","514.907812614","90.2203840434","106.948998856","140.369477437","237.537265991","0","8762.6089103"
"0.00132638888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176.49982343","180.446492198","189.707684636","238.905033679","179.345827448","185.936293664","203.487964066","225.269282725","32.2963964391","25.4584344342","66.054301135","538.710684745","31.1095015815","19.59860769","36.2929129154","113.264372873","217.293388571","293.68920084","373.495169221","527.632672014","86.6153694344","106.050868299","142.598818801","254.594336525","176.462985192","180.498894882","189.689758889","238.974661078","179.305956573","185.975957516","203.446307563","225.296674314","32.4386508672","25.515269979","65.9664466754","538.552467586","31.0267728819","19.6130086029","36.3795178178","113.503348904","217.35562178","293.791576293","373.591375987","527.778715578","86.5871254193","105.991733028","142.481396948","254.454589891","0","8889.03225161"
"0.00132986111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178.246140055","181.460105163","189.119925125","229.264039234","180.605741416","186.656576352","205.092696418","254.226123709","31.2905102049","27.7866145471","63.0852075154","521.808939184","34.9169799187","22.4574019207","37.4836880439","110.697820063","211.190552959","289.636812413","373.539307675","531.585815169","83.8856635536","106.694187072","146.720885766","274.305340623","178.203452689","181.517533175","189.096062395","229.33885698","180.560252661","186.700425227","205.042441415","254.260299572","31.3996342725","27.8458424452","62.9874309584","521.684340071","34.7991227045","22.4834055881","37.5745892955","111.004405313","211.132136412","289.650847349","373.465172501","531.600472855","83.8224731067","106.665758753","146.576021154","274.19543168","0","8943.36348267"
"0.00133333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.758435428","182.178248873","188.047968646","215.368738118","181.731860122","187.597434876","209.140315943","286.996169614","31.4024749887","30.8200493158","61.9964849686","486.035195362","38.8623225271","25.6091539273","39.0465864688","107.477330454","201.957246622","281.28740154","368.137768359","528.871536694","82.1095683654","108.807271392","152.205714706","295.749831605","179.705322321","182.248669882","188.018781873","215.459608175","181.675663431","187.649483091","209.070934314","287.009165611","31.4973086791","30.8601542081","61.931015172","485.983376218","38.7980255718","25.6207564809","39.1007981952","107.664998221","202.004568126","281.414799947","368.223385513","529.049573617","82.0455915382","108.743253307","152.042639871","295.593551441","0","8942.60653372"
