"Case Range","1",,,"2",,,"3",,,"4"
"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)"
"0.0335","-1991013.86682",,"0.0111666666667","-3595785.9122",,"0.0067","-3875525.26879",,"0.00478571428571","-3566763.27193"
"0.033625","-1965439.5785",,"0.0112083333333","-3789879.47886",,"0.006725","-4212278.6852",,"0.00480357142857","-4007820.4559"
"0.03375","-1771246.58664",,"0.01125","-3844967.79288",,"0.00675","-4420369.00741",,"0.00482142857143","-4326147.13092"
"0.033875","-1517958.83137",,"0.0112916666667","-3803756.05634",,"0.006775","-4531731.70639",,"0.00483928571429","-4543601.76006"
"0.034","-1336368.16963",,"0.0113333333333","-3754700.09976",,"0.0068","-4619157.61604",,"0.00485714285714","-4721151.17994"
"0.034125","-1274354.55278",,"0.011375","-3766855.33166",,"0.006825","-4751861.25938",,"0.004875","-4926715.71818"
"0.03425","-1345002.55705",,"0.0114166666667","-3876264.28922",,"0.00685","-4972042.50881",,"0.00489285714286","-5209652.87662"
"0.034375","-1552356.73858",,"0.0114583333333","-4098060.61533",,"0.006875","-5295421.1055",,"0.00491071428571","-5593021.57561"
"0.0345","-1845771.82701",,"0.0115","-4408209.13169",,"0.0069","-5701412.66297",,"0.00492857142857","-6064706.99384"
"0.034625","-2098616.99933",,"0.0115416666667","-4737833.31246",,"0.006925","-6133600.23577",,"0.00494642857143","-6577638.66962"
"0.03475","-2188978.80335",,"0.0115833333333","-4999338.58958",,"0.00695","-6520985.58446",,"0.00496428571429","-7067917.68614"
"0.034875","-2064802.64716",,"0.011625","-5101031.69835",,"0.006975","-6783991.40971",,"0.00498214285714","-7462121.31698"
"0.035","-1741055.69016",,"0.0116666666667","-4976526.53498",,"0.007","-6850794.11477",,"0.005","-7688513.63572"
"0.035125","-1256772.22553",,"0.0117083333333","-4596784.01281",,"0.007025","-6674183.10474",,"0.00501785714286","-7692643.36355"
"0.03525","-682753.176732",,"0.01175","-3982127.55645",,"0.00705","-6245952.57323",,"0.00503571428571","-7451448.54364"
"0.035375","-104967.249836",,"0.0117916666667","-3196829.64329",,"0.007075","-5600776.18859",,"0.00505357142857","-6980704.20162"
"0.0355","401520.443817",,"0.0118333333333","-2330268.39492",,"0.0071","-4805296.9448",,"0.00507142857143","-6329207.07977"
"0.035625","808552.088141",,"0.011875","-1457202.68343",,"0.007125","-3928921.76631",,"0.00508928571429","-5556972.86414"
"0.03575","1094828.59206",,"0.0119166666667","-645432.251411",,"0.00715","-3041414.64119",,"0.00510714285714","-4728900.16451"
"0.035875","1217979.29842",,"0.0119583333333","21365.958072",,"0.007175","-2228226.69586",,"0.005125","-3924700.38012"
"0.036","1175392.22423",,"0.012","484921.158584",,"0.0072","-1563430.51666",,"0.00514285714286","-3220723.46662"
"0.036125","997376.683443",,"0.0120416666667","728758.895575",,"0.007225","-1088901.1968",,"0.00516071428571","-2670189.16945"
"0.03625","733947.579489",,"0.0120833333333","780950.554095",,"0.00725","-802918.344853",,"0.00517857142857","-2288347.86051"
"0.036375","457119.038405",,"0.012125","713422.24911",,"0.007275","-655909.959569",,"0.00519642857143","-2044472.95227"
"0.0365","257479.370108",,"0.0121666666667","630006.382003",,"0.0073","-559138.917265",,"0.00521428571429","-1866205.59157"
"0.036625","157297.874759",,"0.0122083333333","598830.896346",,"0.007325","-437278.542855",,"0.00523214285714","-1679769.49537"
"0.03675","125149.182339",,"0.01225","637878.758383",,"0.00735","-252498.677665",,"0.00525","-1437249.40205"
"0.036875","177863.492883",,"0.0122916666667","750920.161311",,"0.007375","6625.19699341",,"0.00526785714286","-1117642.24459"
"0.037","348372.966475",,"0.0123333333333","941938.184116",,"0.0074","337829.694777",,"0.00528571428571","-718834.568704"
"0.037125","563340.675475",,"0.012375","1160214.78354",,"0.007425","692167.489295",,"0.00530357142857","-281619.068516"
"0.03725","715254.274822",,"0.0124166666667","1325967.66294",,"0.00745","991028.980392",,"0.00532142857143","120285.432826"
"0.037375","691626.393056",,"0.0124583333333","1344718.94563",,"0.007475","1144689.3853",,"0.00533928571429","399005.135073"
"0.0375","483930.814243",,"0.0125","1169696.87699",,"0.0075","1096053.4027",,"0.00535714285714","487488.978527"
"0.037625","149698.218639",,"0.0125416666667","824353.560465",,"0.007525","851529.5402",,"0.005375","372843.340822"
"0.03775","-289904.884963",,"0.0125833333333","354984.649445",,"0.00755","460882.909181",,"0.00539285714286","93480.9175897"
"0.037875","-669201.635323",,"0.012625","-132867.425958",,"0.007575","18504.4900277",,"0.00541071428571","-267535.317489"
"0.038","-860854.007544",,"0.0126666666667","-541138.576632",,"0.0076","-388154.232498",,"0.00542857142857","-627330.847411"
"0.038125","-937937.503181",,"0.0127083333333","-860854.087758",,"0.007625","-732480.841596",,"0.00544642857143","-947525.666374"
"0.03825","-894696.469189",,"0.01275","-1074031.63663",,"0.00765","-996479.704123",,"0.00546428571429","-1205693.312"
"0.038375","-664945.804006",,"0.0127916666667","-1119645.38823",,"0.007675","-1135350.48634",,"0.00548214285714","-1364973.47691"
"0.0385","-335341.131281",,"0.0128333333333","-1006152.27727",,"0.0077","-1142862.9319",,"0.0055","-1414548.24705"
"0.038625","-65828.8341906",,"0.012875","-826539.05134",,"0.007725","-1078147.3847",,"0.00551785714286","-1396695.07093"
"0.03875","63317.8081003",,"0.0129166666667","-670140.789931",,"0.00775","-1009363.22641",,"0.00553571428571","-1367980.23528"
"0.038875","73848.5112881",,"0.0129583333333","-572199.42822",,"0.007775","-970327.365303",,"0.00555357142857","-1361118.00461"
"0.039","-18611.8346489",,"0.013","-557653.768861",,"0.0078","-986271.604988",,"0.00557142857143","-1399867.66966"
"0.039125","-160835.006873",,"0.0130416666667","-614863.400522",,"0.007825","-1055149.91259",,"0.00558928571429","-1485602.20926"
"0.03925","-240088.776089",,"0.0130833333333","-666801.897203",,"0.00785","-1121704.56063",,"0.00560714285714","-1574538.55651"
"0.039375","-206501.729262",,"0.013125","-649858.687221",,"0.007875","-1131090.74513",,"0.005625","-1616680.73187"
"0.0395","-99322.9540093",,"0.0131666666667","-557948.595425",,"0.0079","-1068474.11967",,"0.00564285714286","-1591220.06802"
"0.039625","66805.9293715",,"0.0132083333333","-383845.628357",,"0.007925","-922995.864185",,"0.00566071428571","-1484834.56297"
"0.03975","274193.496243",,"0.01325","-126753.286468",,"0.00795","-688464.836518",,"0.00567857142857","-1288482.53206"
"0.039875","463297.072615",,"0.0132916666667","184430.366774",,"0.007975","-378222.023191",,"0.00569642857143","-1007746.41422"
"0.04","579865.769378",,"0.0133333333333","489963.831662",,"0.008","-36964.0261372",,,
"0.040125","668271.766811",,"0.013375","783198.244575",,"0.008025","317021.004413",,,
"0.04025","775943.955659",,"0.0134166666667","1098347.9339",,"0.00805","706330.648797",,,
"0.040375","914411.741163",,"0.0134583333333","1452885.91153",,"0.008075","1150904.42993",,,
"0.0405","1115062.15771",,"0.0135","1853800.71825",,"0.0081","1654551.14558",,,
"0.040625","1453304.16429",,"0.0135416666667","2346967.15707",,"0.008125","2240103.76372",,,
"0.04075","1789636.5479",,"0.0135833333333","2873500.29284",,"0.00815","2866919.93927",,,
"0.040875","1937664.91953",,"0.013625","3293805.45012",,"0.008175","3425368.86805",,,
"0.041","1991014.27449",,"0.0136666666667","3595799.32683",,"0.0082","3875536.55268",,,
"0.041125","1965438.56191",,"0.0137083333333","3789872.75184",,"0.008225","4212298.72385",,,
"0.04125","1771248.10301",,"0.01375","3844919.98479",,"0.00825","4420347.95069",,,
"0.041375","1517959.15731",,"0.0137916666667","3803729.35187",,"0.008275","4531680.44475",,,
"0.0415","1336368.49073",,"0.0138333333333","3754706.77185",,"0.0083","4619123.39154",,,
"0.041625","1274354.39848",,"0.013875","3766876.97409",,"0.008325","4751850.05459",,,
"0.04175","1345002.6574",,"0.0139166666667","3876281.06102",,"0.00835","4972051.3106",,,
"0.041875","1552356.0203",,"0.0139583333333","4098073.7335",,"0.008375","5295436.27632",,,
"0.042","1845772.07841",,"0.014","4408224.58857",,"0.0084","5701427.1836",,,
"0.042125","2098617.27285",,"0.0140416666667","4737858.0091",,"0.008425","6133621.89264",,,
"0.04225","2188978.40654",,"0.0140833333333","4999371.50371",,"0.00845","6521026.30232",,,
"0.042375","2064802.81394",,"0.014125","5101048.43569",,"0.008475","6784001.63764",,,
"0.0425","1741055.79634",,"0.0141666666667","4976479.8282",,"0.0085","6850781.58496",,,
"0.042625","1256771.88826",,"0.0142083333333","4596780.77555",,"0.008525","6674204.01396",,,
"0.04275","682753.086484",,"0.01425","3982139.77727",,"0.00855","6245946.56259",,,
"0.042875","104967.363557",,"0.0142916666667","3196834.25135",,"0.008575","5600754.50383",,,
"0.043","-401520.588312",,"0.0143333333333","2330283.5068",,"0.0086","4805280.87928",,,
"0.043125","-808552.008953",,"0.014375","1457219.32021",,"0.008625","3928927.83059",,,
"0.04325","-1094829.09557",,"0.0144166666667","645448.534261",,"0.00865","3041416.8627",,,
"0.043375","-1217979.98688",,"0.0144583333333","-21362.1487659",,"0.008675","2228225.96713",,,
"0.0435","-1175391.80498",,"0.0145","-484948.775277",,"0.0087","1563408.0287",,,
"0.043625","-997376.536892",,"0.0145416666667","-728803.556544",,"0.008725","1088913.00397",,,
"0.04375","-733947.143378",,"0.0145833333333","-780985.722046",,"0.00875","802929.056806",,,
"0.043875","-457118.496501",,"0.014625","-713461.589683",,"0.008775","655930.663276",,,
"0.044","-257479.222674",,"0.0146666666667","-629997.39239",,"0.0088","559150.150214",,,
"0.044125","-157297.124449",,"0.0147083333333","-598818.174573",,"0.008825","437295.933598",,,
"0.04425","-125149.213055",,"0.01475","-637881.195507",,,,,,
"0.044375","-177863.63424",,"0.0147916666667","-750930.188745",,,,,,
"0.0445","-348374.347052",,"0.0148333333333","-941924.158412",,,,,,
"0.044625","-563340.71932",,"0.014875","-1160181.22327",,,,,,
"0.04475","-715254.000826",,"0.0149166666667","-1325964.3916",,,,,,
"0.044875","-691626.550252",,"0.0149583333333","-1344719.00459",,,,,,
"0.045","-483930.32212",,"0.015","-1169692.0447",,,,,,
"0.045125","-149698.240815",,"0.0150416666667","-824333.078985",,,,,,
"0.04525","289902.019365",,"0.0150833333333","-354982.869006",,,,,,
"0.045375","669200.284506",,"0.015125","132831.76581",,,,,,
"0.0455","860854.644855",,"0.0151666666667","541125.358777",,,,,,
"0.045625","937939.259451",,"0.0152083333333","860847.216862",,,,,,
"0.04575","894698.964004",,"0.01525","1074029.56123",,,,,,
"0.045875","664946.025076",,"0.0152916666667","1119652.51451",,,,,,
"0.046","335340.923436",,"0.0153333333333","1006083.63146",,,,,,
"0.046125","65828.7496985",,"0.015375","826545.476576",,,,,,
"0.04625","-63317.8412728",,"0.0154166666667","670215.068601",,,,,,
"0.046375","-73844.7206569",,"0.0154583333333","572263.275051",,,,,,
"0.0465","18611.2364535",,"0.0155","557702.954819",,,,,,
"0.046625","160834.105017",,"0.0155416666667","614863.640387",,,,,,
"0.04675","240089.474143",,"0.0155833333333","666798.890815",,,,,,
"0.046875","206500.946956",,"0.015625","649853.868753",,,,,,
"0.047","99322.4527011",,"0.0156666666667","557926.805087",,,,,,
"0.047125","-66806.4807446",,"0.0157083333333","383813.682822",,,,,,
"0.04725","-274193.983564",,"0.01575","126772.84015",,,,,,
"0.047375","-463295.981805",,"0.0157916666667","-184430.976886",,,,,,
"0.0475","-579865.699764",,"0.0158333333333","-490001.372664",,,,,,
"0.047625","-668272.298512",,"0.015875","-783177.403186",,,,,,
"0.04775","-775945.084605",,"0.0159166666667","-1098339.51553",,,,,,
"0.047875","-914411.594043",,"0.0159583333333","-1452917.09966",,,,,,
"0.048","-1115065.11317",,"0.016","-1853790.93716",,,,,,
"0.048125","-1453309.1303",,"0.0160416666667","-2346966.85689",,,,,,
"0.04825","-1789634.5007",,"0.0160833333333","-2873499.35847",,,,,,
"0.048375","-1937664.44821",,"0.016125","-3293782.05622",,,,,,
"0.0485","-1991013.02684",,"0.0161666666667","-3595812.77827",,,,,,
"0.048625","-1965437.47448",,"0.0162083333333","-3789865.10796",,,,,,
"0.04875","-1771246.4588",,"0.01625","-3844922.21617",,,,,,
"0.048875","-1517958.62908",,"0.0162916666667","-3803738.12989",,,,,,
"0.049","-1336366.33423",,"0.0163333333333","-3754694.03958",,,,,,
"0.049125","-1274354.77275",,"0.016375","-3766861.9945",,,,,,
"0.04925","-1345003.01041",,"0.0164166666667","-3876272.69687",,,,,,
"0.049375","-1552356.16525",,"0.0164583333333","-4098073.72117",,,,,,
"0.0495","-1845772.22796",,"0.0165","-4408200.5958",,,,,,
"0.049625","-2098617.76332",,"0.0165416666667","-4737841.65433",,,,,,
"0.04975","-2188978.48117",,"0.0165833333333","-4999372.03861",,,,,,
"0.049875","-2064802.94024",,"0.016625","-5101055.15373",,,,,,
"0.05","-1741055.82445",,"0.0166666666667","-4976510.60964",,,,,,
"0.050125","-1256771.9245",,"0.0167083333333","-4596787.42385",,,,,,
"0.05025","-682751.970982",,"0.01675","-3982127.86442",,,,,,
"0.050375","-104968.04821",,"0.0167916666667","-3196832.88002",,,,,,
"0.0505","401519.911262",,"0.0168333333333","-2330269.7603",,,,,,
"0.050625","808551.934082",,"0.016875","-1457216.61378",,,,,,
"0.05075","1094828.92724",,"0.0169166666667","-645438.442991",,,,,,
"0.050875","1217979.2067",,"0.0169583333333","21363.0610846",,,,,,
"0.051","1175392.05629",,"0.017","484942.882492",,,,,,
"0.051125","997376.503381",,"0.0170416666667","728780.657879",,,,,,
"0.05125","733947.562085",,"0.0170833333333","780975.390029",,,,,,
"0.051375","457118.836955",,"0.017125","713462.629215",,,,,,
"0.0515","257479.305899",,"0.0171666666667","630003.089586",,,,,,
"0.051625","157295.896863",,"0.0172083333333","598821.801185",,,,,,
"0.05175","125150.606386",,"0.01725","637856.764185",,,,,,
"0.051875","177863.422671",,"0.0172916666667","750925.821352",,,,,,
"0.052","348373.354656",,"0.0173333333333","941926.404093",,,,,,
"0.052125","563340.90806",,"0.017375","1160183.97139",,,,,,
"0.05225","715254.256401",,"0.0174166666667","1325972.60772",,,,,,
"0.052375","691626.812179",,"0.0174583333333","1344718.7674",,,,,,
"0.0525","483930.234112",,"0.0175","1169716.20837",,,,,,
"0.052625","149698.191038",,"0.0175416666667","824337.069355",,,,,,
"0.05275","-289903.639114",,"0.0175833333333","354970.8601",,,,,,
"0.052875","-669200.736934",,"0.017625","-132829.920623",,,,,,
"0.053","-860853.994682",,"0.0176666666667","-541143.347514",,,,,,
"0.053125","-937938.565845",,"0.0177083333333","-860853.34204",,,,,,
"0.05325","-894695.878789",,"0.01775","-1074041.01482",,,,,,
"0.053375","-664946.476534",,"0.0177916666667","-1119651.76794",,,,,,
"0.0535","-335339.744147",,"0.0178333333333","-1006128.83676",,,,,,
"0.053625","-65829.288769",,"0.017875","-826579.281863",,,,,,
"0.05375","63317.3567276",,"0.0179166666667","-670212.147022",,,,,,
"0.053875","73844.7736745",,"0.0179583333333","-572219.38861",,,,,,
"0.054","-18611.532287",,"0.018","-557644.311044",,,,,,
"0.054125","-160834.425922",,"0.0180416666667","-614859.848599",,,,,,
"0.05425","-240089.192122",,"0.0180833333333","-666791.961409",,,,,,
"0.054375","-206501.490138",,"0.018125","-649871.457612",,,,,,
"0.0545","-99322.8811696",,"0.0181666666667","-557931.084365",,,,,,
"0.054625","66806.3928745",,"0.0182083333333","-383821.213445",,,,,,
"0.05475","274194.024977",,"0.01825","-126725.679002",,,,,,
"0.054875","463296.448501",,"0.0182916666667","184442.439075",,,,,,
"0.055","579866.236205",,"0.0183333333333","489959.427988",,,,,,
"0.055125","668272.110377",,"0.018375","783162.095738",,,,,,
"0.05525","775943.091156",,"0.0184166666667","1098324.61424",,,,,,
"0.055375","914411.610029",,"0.0184583333333","1452879.43268",,,,,,
"0.0555","1115064.78233",,"0.0185","1853798.04525",,,,,,
"0.055625","1453306.39947",,"0.0185416666667","2346967.79288",,,,,,
"0.05575","1789635.78145",,"0.0185833333333","2873496.27375",,,,,,
"0.055875","1937664.3083",,"0.018625","3293809.37724",,,,,,
"0.056","1991014.19187",,"0.0186666666667","3595797.51441",,,,,,
"0.056125","1965438.04025",,"0.0187083333333","3789875.38237",,,,,,
"0.05625","1771247.12164",,"0.01875","3844931.26502",,,,,,
"0.056375","1517959.02742",,"0.0187916666667","3803736.88947",,,,,,
"0.0565","1336368.28413",,"0.0188333333333","3754704.26641",,,,,,
"0.056625","1274354.61259",,"0.018875","3766861.58123",,,,,,
"0.05675","1345002.55894",,"0.0189166666667","3876283.6428",,,,,,
"0.056875","1552356.69245",,"0.0189583333333","4098075.81455",,,,,,
"0.057","1845772.03246",,"0.019","4408221.92476",,,,,,
"0.057125","2098616.98686",,"0.0190416666667","4737835.36813",,,,,,
"0.05725","2188980.18424",,"0.0190833333333","4999342.49414",,,,,,
"0.057375","2064802.31443",,"0.019125","5101057.23486",,,,,,
"0.0575","1741055.26091",,"0.0191666666667","4976504.55489",,,,,,
"0.057625","1256772.25734",,"0.0192083333333","4596787.21209",,,,,,
"0.05775","682753.045136",,"0.01925","3982151.74644",,,,,,
"0.057875","104966.943784",,"0.0192916666667","3196844.56116",,,,,,
"0.058","-401520.86954",,"0.0193333333333","2330288.90181",,,,,,
"0.058125","-808551.939031",,"0.019375","1457195.35306",,,,,,
"0.05825","-1094828.87754",,"0.0194166666667","645440.780174",,,,,,
"0.058375","-1217980.27877",,"0.0194583333333","-21337.7812912",,,,,,
"0.0585","-1175392.06946",,"0.0195","-484951.309271",,,,,,
"0.058625","-997376.412937",,"0.0195416666667","-728771.128398",,,,,,
"0.05875","-733947.584386",,"0.0195833333333","-780967.116845",,,,,,
"0.058875","-457118.603753",,"0.019625","-713462.675248",,,,,,
"0.059","-257478.404135",,"0.0196666666667","-630006.767262",,,,,,
"0.059125","-157294.991196",,"0.0197083333333","-598825.48058",,,,,,
"0.05925","-125151.007754",,"0.01975","-637859.966734",,,,,,
"0.059375","-177864.073814",,"0.0197916666667","-750934.424048",,,,,,
"0.0595","-348373.471953",,"0.0198333333333","-941919.595451",,,,,,
"0.059625","-563340.410757",,"0.019875","-1160187.00838",,,,,,
"0.05975","-715254.480404",,"0.0199166666667","-1325984.62224",,,,,,
"0.059875","-691626.809401",,"0.0199583333333","-1344728.56809",,,,,,
"0.06","-483930.938099",,"0.02","-1169701.70111",,,,,,
"Case Range","1",,,"2",,,"3",,,"4"
"Time, s","L3_ (Z)",,"Time, s","L3_ (Z)",,"Time, s","L3_ (Z)",,"Time, s","L3_ (Z)"
"0","0",,"0","0",,"0","0",,"0","0"
"0.000125","1341292.58923",,"4.16666666667e-05","1510252.9188",,"2.5e-05","1532450.78753",,"1.78571428571e-05","1548527.54524"
"0.00025","776998.811028",,"8.33333333333e-05","1278052.14489",,"5e-05","1370934.24221",,"3.57142857143e-05","1404366.35068"
"0.000375","216769.014248",,"0.000125","955842.281638",,"7.5e-05","1171024.15247",,"5.35714285714e-05","1253021.46455"
"0.0005","-192756.668886",,"0.000166666666667","586828.968439",,"0.0001","925072.453791",,"7.14285714286e-05","1074179.40076"
"0.000625","-535472.49482",,"0.000208333333333","155821.985274",,"0.000125","606823.99784",,"8.92857142857e-05","838536.723443"
"0.00075","-732128.769063",,"0.00025","-266686.799704",,"0.00015","247121.019708",,"0.000107142857143","555532.479124"
"0.000875","-703569.3901",,"0.000291666666667","-579587.458662",,"0.000175","-86776.5433248",,"0.000125","266676.976635"
"0.001","-574161.931332",,"0.000333333333333","-786023.22384",,"0.0002","-380400.095687",,"0.000142857142857","-15660.6810843"
"0.001125","-505668.176182",,"0.000375","-962149.753144",,"0.000225","-672350.179509",,"0.000160714285714","-318467.787128"
"0.00125","-543904.352936",,"0.000416666666667","-1159060.97675",,"0.00025","-993105.373202",,"0.000178571428571","-666747.312273"
"0.001375","-650507.725599",,"0.000458333333333","-1379256.35869",,"0.000275","-1338928.59294",,"0.000196428571429","-1057300.99128"
"0.0015","-790129.776308",,"0.0005","-1609096.00529",,"0.0003","-1689648.15529",,"0.000214285714286","-1467866.88556"
"0.001625","-892305.341607",,"0.000541666666667","-1802053.26985",,"0.000325","-2001634.11623",,"0.000232142857143","-1855617.25529"
"0.00175","-879445.3255",,"0.000583333333333","-1893892.06979",,"0.00035","-2217034.88235",,"0.00025","-2164236.38425"
"0.001875","-749974.399181",,"0.000625","-1859140.56541",,"0.000375","-2304217.84888",,"0.000267857142857","-2355449.71701"
"0.002","-548305.757305",,"0.000666666666667","-1712094.48018",,"0.0004","-2266648.28374",,"0.000285714285714","-2421758.81467"
"0.002125","-251696.242979",,"0.000708333333333","-1429238.06444",,"0.000425","-2087950.97822",,"0.000303571428571","-2348218.50767"
"0.00225","88587.1057502",,"0.00075","-1027809.42487",,"0.00045","-1774298.45924",,"0.000321428571429","-2135357.02479"
"0.002375","336078.776685",,"0.000791666666667","-611193.336747",,"0.000475","-1398839.02781",,"0.000339285714286","-1836786.29181"
"0.0025","407373.413108",,"0.000833333333333","-292917.297511",,"0.0005","-1060363.61391",,"0.000357142857143","-1536598.19233"
"0.002625","267029.57169",,"0.000875","-177716.869758",,"0.000525","-864993.427656",,"0.000375","-1333030.67668"
"0.00275","-110045.998904",,"0.000916666666667","-359085.122148",,"0.00055","-919172.592024",,"0.000392857142857","-1331308.47891"
"0.002875","-627445.1062",,"0.000958333333333","-824134.786712",,"0.000575","-1254140.39141",,"0.000410714285714","-1584032.5285"
"0.003","-1052318.87633",,"0.001","-1405458.87192",,"0.0006","-1769446.44858",,"0.000428571428571","-2034940.58547"
"0.003125","-1208274.84256",,"0.00104166666667","-1902049.58785",,"0.000625","-2305309.97638",,"0.000446428571429","-2560651.33545"
"0.00325","-1106456.66618",,"0.00108333333333","-2188404.26821",,"0.00065","-2727099.94755",,"0.000464285714286","-3036935.41794"
"0.003375","-846871.853784",,"0.001125","-2223131.53344",,"0.000675","-2951522.63583",,"0.000482142857143","-3369663.1731"
"0.0035","-406325.820079",,"0.00116666666667","-1963367.2831",,"0.0007","-2909656.17139",,"0.0005","-3479641.97337"
"0.003625","123178.398444",,"0.00120833333333","-1435008.55575",,"0.000725","-2583454.85338",,"0.000517857142857","-3326353.20903"
"0.00375","485838.329037",,"0.00125","-809191.760602",,"0.00075","-2067923.8127",,"0.000535714285714","-2958465.34121"
"0.003875","602591.525992",,"0.00129166666667","-269312.67401",,"0.000775","-1511149.23307",,"0.000553571428571","-2486092.38392"
"0.004","504641.112685",,"0.00133333333333","67042.7388394",,"0.0008","-1045998.91163",,"0.000571428571429","-2028667.72223"
"0.004125","237612.418132",,"0.001375","143494.271616",,"0.000825","-769250.779598",,"0.000589285714286","-1689534.54663"
"0.00425","-109669.410007",,"0.00141666666667","-30732.6922153",,"0.00085","-727507.656454",,"0.000607142857143","-1538610.58588"
"0.004375","-398238.309992",,"0.00145833333333","-358332.677068",,"0.000875","-887748.841714",,"0.000625","-1581581.11378"
"0.0045","-509830.201015",,"0.0015","-692046.659692",,"0.0009","-1151753.20358",,"0.000642857142857","-1760733.46904"
"0.004625","-489664.592852",,"0.00154166666667","-946515.99543",,"0.000925","-1431281.1743",,"0.000660714285714","-2005571.74225"
"0.00475","-430190.016714",,"0.00158333333333","-1093039.18771",,"0.00095","-1662889.43887",,"0.000678571428571","-2251458.23349"
"0.004875","-331289.933429",,"0.001625","-1101195.24066",,"0.000975","-1783922.31384",,"0.000696428571429","-2429088.86429"
"0.005","-167655.620883",,"0.00166666666667","-945364.669668",,"0.001","-1738656.47619",,"0.000714285714286","-2470095.24436"
"0.005125","55716.5564881",,"0.00170833333333","-628251.213611",,"0.001025","-1500417.01598",,"0.000732142857143","-2327838.98342"
"0.00525","320739.435928",,"0.00175","-177430.167575",,"0.00105","-1074939.51293",,"0.00075","-1986078.95919"
"0.005375","603669.119755",,"0.00179166666667","362876.06089",,"0.001075","-495768.651184",,"0.000767857142857","-1459415.29954"
"0.0055","864573.850938",,"0.00183333333333","933393.175264",,"0.0011","180379.323025",,"0.000785714285714","-790253.811395"
"0.005625","1081338.51885",,"0.001875","1483379.37313",,"0.001125","892764.390086",,"0.000803571428571","-34993.7117611"
"0.00575","1228674.43738",,"0.00191666666667","1963997.83222",,"0.00115","1578835.48085",,"0.000821428571429","742331.682298"
"0.005875","1257369.76688",,"0.00195833333333","2305721.4373",,"0.001175","2159745.0376",,"0.000839285714286","1461422.92792"
"0.006","1157134.29876",,"0.002","2460622.09622",,"0.0012","2567992.53537",,"0.000857142857143","2045435.65441"
"0.006125","954756.27472",,"0.00204166666667","2418709.5105",,"0.001225","2766511.15735",,"0.000875","2439677.64368"
"0.00625","724081.128476",,"0.00208333333333","2227413.59492",,"0.00125","2770937.58347",,"0.000892857142857","2634467.89776"
"0.006375","566256.942845",,"0.002125","1990783.35368",,"0.001275","2657286.79654",,"0.000910714285714","2678082.68126"
"0.0065","565108.113839",,"0.00216666666667","1836879.90984",,"0.0013","2541924.97634",,"0.000928571428571","2665468.20162"
"0.006625","751518.532546",,"0.00220833333333","1859957.66745",,"0.001325","2530245.87649",,"0.000946428571429","2696869.78863"
"0.00675","1119074.01008",,"0.00225","2110407.89535",,"0.00135","2695403.24071",,"0.000964285714286","2851934.73426"
"0.006875","1569442.03152",,"0.00229166666667","2571731.28121",,"0.001375","3060080.83293",,"0.000982142857143","3171830.26583"
"0.007","1920909.12101",,"0.00233333333333","3138748.99373",,"0.0014","3577561.6415",,"0.001","3642586.25506"
"0.007125","2081276.7378",,"0.002375","3687276.95359",,"0.001425","4165648.06197",,"0.00101785714286","4213511.66506"
"0.00725","2072334.78375",,"0.00241666666667","4128266.85752",,"0.00145","4741822.44731",,"0.00103571428571","4820865.01196"
"0.007375","1917349.38799",,"0.00245833333333","4383039.04708",,"0.001475","5214659.79372",,"0.00105357142857","5384254.08185"
"0.0075","1666935.37994",,"0.0025","4429671.48219",,"0.0015","5524060.81601",,"0.00107142857143","5836065.81486"
"0.007625","1432968.18502",,"0.00254166666667","4333677.78302",,"0.001525","5680260.18818",,"0.00108928571429","6158934.68377"
"0.00775","1345192.41067",,"0.00258333333333","4199035.28494",,"0.00155","5736468.85483",,"0.00110714285714","6374598.46019"
"0.007875","1318923.99827",,"0.002625","4054953.3906",,"0.001575","5720037.24357",,"0.001125","6498243.20969"
"0.008","1276004.1558",,"0.00266666666667","3917036.14481",,"0.0016","5660009.96056",,"0.00114285714286","6552605.38249"
"0.008125","1290763.84948",,"0.00270833333333","3848647.66194",,"0.001625","5621574.65332",,"0.00116071428571","6592703.23667"
"0.00825","1255430.89529",,"0.00275","3801238.81312",,"0.00165","5600100.84161",,"0.00117857142857","6631552.97075"
"0.008375","1065008.0676",,"0.00279166666667","3684676.71981",,"0.001675","5547529.35768",,"0.00119642857143","6646476.86888"
"0.0085","823385.844867",,"0.00283333333333","3504815.73806",,"0.0017","5460540.09323",,"0.00121428571429","6638046.17665"
"0.008625","677402.550039",,"0.002875","3337224.27323",,"0.001725","5384637.50754",,"0.00123214285714","6642025.37067"
"0.00875","662209.120679",,"0.00291666666667","3230228.77244",,"0.00175","5353990.21498",,"0.00125","6689159.04858"
"0.008875","732015.622832",,"0.00295833333333","3183025.86316",,"0.001775","5366715.45846",,"0.00126785714286","6779850.9057"
"0.009","846290.937715",,"0.003","3178324.77574",,"0.0018","5403707.61328",,"0.00128571428571","6894931.96656"
"0.009125","931011.81237",,"0.00304166666667","3166332.59386",,"0.001825","5422258.21587",,"0.00130357142857","6994550.89026"
"0.00925","906120.606508",,"0.00308333333333","3079169.65783",,"0.00185","5363754.33182",,"0.00132142857143","7023493.33621"
"0.009375","768358.727159",,"0.003125","2888240.43578",,"0.001875","5195773.70691",,"0.00133928571429","6944062.77844"
