"Case Range","1",,,"2",,,"3",,,"4"
"Time, s","R4_",,"Time, s","R4_",,"Time, s","R4_",,"Time, s","R4_"
"0.02525","2022.66806609",,"0.00841666666667","12252.7564936",,"0.00505","3577.91481278",,"0.00360714285714","8932.45935177"
"0.025375","841.288717969",,"0.00845833333333","6097.90170299",,"0.005075","1538.68396068",,"0.003625","8910.85160742"
"0.0255","5707.83291985",,"0.0085","10858.7137651",,"0.0051","3246.34479963",,"0.00364285714286","5338.70520738"
"0.025625","46524.422837",,"0.00854166666667","63857.6293309",,"0.005125","33106.2874649",,"0.00366071428571","1232.93599755"
"0.02575","129543.650143",,"0.00858333333333","225777.096638",,"0.00515","161573.529726",,"0.00367857142857","57626.6804688"
"0.025875","193434.860865",,"0.008625","474185.124446",,"0.005175","427800.447818",,"0.00369642857143","249510.008117"
"0.026","291586.676412",,"0.00866666666667","865799.131905",,"0.0052","904387.481305",,"0.00371428571429","665128.908201"
"0.026125","344221.908113",,"0.00870833333333","1293202.7373",,"0.005225","1547555.48084",,"0.00373214285714","1325751.90832"
"0.02625","217934.757826",,"0.00875","1328228.98899",,"0.00525","1922028.52926",,"0.00375","1903618.61362"
"0.026375","111382.927059",,"0.00879166666667","1105909.30253",,"0.005275","1928081.66972",,"0.00376785714286","2171113.8994"
"0.0265","60558.7275634",,"0.00883333333333","859888.967178",,"0.0053","1749320.8517",,"0.00378571428571","2186029.75856"
"0.026625","37992.9529645",,"0.008875","662884.389016",,"0.005325","1523810.42641",,"0.00380357142857","2069007.05776"
"0.02675","44063.1927495",,"0.00891666666667","583498.400163",,"0.00535","1391471.41304",,"0.00382142857143","1976967.35357"
"0.026875","95634.344989",,"0.00895833333333","684410.459117",,"0.005375","1487199.96204",,"0.00383928571429","2084936.83485"
"0.027","223578.506701",,"0.009","1034875.37109",,"0.0054","1928775.71038",,"0.00385714285714","2553399.98008"
"0.027125","345924.969135",,"0.00904166666667","1518495.46166",,"0.005425","2632975.96157",,"0.003875","3360074.49238"
"0.02725","343905.314446",,"0.00908333333333","1828812.40703",,"0.00545","3268933.6595",,"0.00389285714286","4223636.23985"
"0.027375","263930.208127",,"0.009125","1850990.46735",,"0.005475","3592602.98257",,"0.00391071428571","4849895.32834"
"0.0275","166780.565045",,"0.00916666666667","1640341.8269",,"0.0055","3551801.61437",,"0.00392857142857","5092150.78008"
"0.027625","76638.9631729",,"0.00920833333333","1266444.59798",,"0.005525","3170688.16768",,"0.00394642857143","4903468.36525"
"0.02775","20029.5602357",,"0.00925","845458.833774",,"0.00555","2564496.06171",,"0.00396428571429","4349951.65792"
"0.027875","678.533463384",,"0.00929166666667","488066.313123",,"0.005575","1901205.88777",,"0.00398214285714","3594325.80543"
"0.028","4064.59585412",,"0.00933333333333","236724.264098",,"0.0056","1302144.52702",,"0.004","2796782.60536"
"0.028125","17063.8204787",,"0.009375","86532.1558264",,"0.005625","821019.369746",,"0.00401785714286","2061539.17946"
"0.02825","30576.8031147",,"0.00941666666667","16598.6258755",,"0.00565","471268.712114",,"0.00403571428571","1444429.19753"
"0.028375","37011.6884471",,"0.00945833333333","0.0636574560422",,"0.005675","244854.024297",,"0.00405357142857","970179.90998"
"0.0285","33881.4055076",,"0.0095","7648.34350953",,"0.0057","116211.019959",,"0.00407142857143","635844.677012"
"0.028625","23132.3374291",,"0.00954166666667","16834.9271316",,"0.005725","53727.407583",,"0.00408928571429","420942.091358"
"0.02875","8343.59879759",,"0.00958333333333","13819.5353203",,"0.00575","32183.535701",,"0.00410714285714","304975.241511"
"0.028875","34.2437821879",,"0.009625","2165.84828737",,"0.005775","37429.908356",,"0.004125","270799.25624"
"0.029","6247.93399862",,"0.00966666666667","4000.94720144",,"0.0058","69597.9545053",,"0.00414285714286","303014.937452"
"0.029125","27532.4399843",,"0.00970833333333","42218.4489569",,"0.005825","147842.122641",,"0.00416071428571","408364.726289"
"0.02925","72229.4788217",,"0.00975","152480.575588",,"0.00585","317649.04278",,"0.00417857142857","629047.783597"
"0.029375","99509.9896225",,"0.00979166666667","301826.483627",,"0.005875","561620.805505",,"0.00419642857143","951684.769701"
"0.0295","58271.1202223",,"0.00983333333333","333016.977072",,"0.0059","706106.329389",,"0.00421428571429","1204578.78558"
"0.029625","11512.2885728",,"0.009875","225100.846454",,"0.005925","641105.674206",,"0.00423214285714","1224501.2253"
"0.02975","82.0986286253",,"0.00991666666667","98770.0712333",,"0.00595","450970.510647",,"0.00425","1035088.63033"
"0.029875","2865.07242512",,"0.00995833333333","33780.3592163",,"0.005975","280979.931538",,"0.00426785714286","791523.271511"
"0.03","1988.98550002",,"0.01","12278.9621215",,"0.006","177694.269384",,"0.00428571428571","595879.251465"
"0.030125","222.368844963",,"0.0100416666667","12550.1370973",,"0.006025","141002.741691",,"0.00430357142857","489901.192342"
"0.03025","35551.417293",,"0.0100833333333","71907.7752024",,"0.00605","220953.389227",,"0.00432142857143","556184.580081"
"0.030375","112099.698752",,"0.010125","239466.248905",,"0.006075","442640.659286",,"0.00433928571429","812482.672891"
"0.0305","135153.955004",,"0.0101666666667","416625.913554",,"0.0061","723392.861803",,"0.00435714285714","1172405.4606"
"0.030625","163949.87598",,"0.0102083333333","623364.910299",,"0.006125","1076407.20927",,"0.004375","1643457.78076"
"0.03075","136860.670588",,"0.01025","717531.527675",,"0.00615","1341359.08144",,"0.00439285714286","2067047.9034"
"0.030875","47453.7315005",,"0.0102916666667","539435.41693",,"0.006175","1254227.18981",,"0.00441071428571","2126726.94177"
"0.031","3392.37665684",,"0.0103333333333","275108.097284",,"0.0062","904835.300191",,"0.00442857142857","1800295.24475"
"0.031125","890.334267015",,"0.010375","108864.917353",,"0.006225","558815.357395",,"0.00444642857143","1344190.81435"
"0.03125","2351.78177258",,"0.0104166666667","41386.5439066",,"0.00625","334473.688208",,"0.00446428571429","962589.490507"
"0.031375","1083.55262754",,"0.0104583333333","19599.8153732",,"0.006275","214345.421927",,"0.00448214285714","705211.454374"
"0.0315","203.181294153",,"0.0105","19632.7600304",,"0.0063","169726.670293",,"0.0045","568612.144396"
"0.031625","4920.46373188",,"0.0105416666667","33827.4553033",,"0.006325","172936.586939",,"0.00451785714286","523671.274842"
"0.03175","7745.224329",,"0.0105833333333","46724.3953412",,"0.00635","184622.087765",,"0.00453571428571","511331.461019"
"0.031875","4072.5186851",,"0.010625","42181.2881752",,"0.006375","172634.579164",,"0.00455357142857","478234.073737"
"0.032","475.389153012",,"0.0106666666667","24734.2340111",,"0.0064","133297.096439",,"0.00457142857143","406172.211668"
"0.032125","1356.37879988",,"0.0107083333333","5180.61110765",,"0.006425","74904.5911636",,"0.00458928571429","295343.309682"
"0.03225","9179.45108702",,"0.01075","1203.33187737",,"0.00645","22791.4779024",,"0.00460714285714","171593.946269"
"0.032375","13331.7070317",,"0.0107916666667","13052.3581722",,"0.006475","1477.76317426",,"0.004625","79962.2321594"
"0.0325","9358.53181422",,"0.0108333333333","20346.8317252",,"0.0065","996.273666514",,"0.00464285714286","33343.6054208"
"0.032625","5316.41109549",,"0.010875","19304.9641294",,"0.006525","3939.49362351",,"0.00466071428571","14392.2480409"
"0.03275","2022.63702629",,"0.0109166666667","12252.1492889",,"0.00655","3578.58950281",,"0.00467857142857","8931.78317252"
"0.032875","841.291780793",,"0.0109583333333","6096.88997674",,"0.006575","1538.43256692",,"0.00469642857143","8910.04851215"
"0.033","5707.8939335",,"0.011","10856.564418",,"0.0066","3245.49634875",,"0.00471428571429","5339.04927163"
"0.033125","46524.2776062",,"0.0110416666667","63857.0321173",,"0.006625","33103.714966",,"0.00473214285714","1232.66963762"
"0.03325","129543.762223",,"0.0110833333333","225774.260761",,"0.00665","161571.728006",,"0.00475","57623.4170333"
"0.033375","193434.796824",,"0.011125","474179.024785",,"0.006675","427796.526916",,"0.00476785714286","249490.571689"
"0.0335","291586.689188",,"0.0111666666667","865797.550026",,"0.0067","904379.448882",,"0.00478571428571","665105.821665"
"0.033625","344221.261406",,"0.0112083333333","1293205.79085",,"0.006725","1547538.95743",,"0.00480357142857","1325727.64051"
"0.03375","217934.743766",,"0.01125","1328242.89928",,"0.00675","1922026.07433",,"0.00482142857143","1903615.51413"
"0.033875","111383.033039",,"0.0112916666667","1105923.88667",,"0.006775","1928098.68598",,"0.00483928571429","2171131.85683"
"0.034","60558.9253731",,"0.0113333333333","859890.386154",,"0.0068","1749345.74936",,"0.00485714285714","2186038.84919"
"0.034125","37992.9919419",,"0.011375","662879.485557",,"0.006825","1523822.48569",,"0.004875","2069015.81303"
"0.03425","44063.2028066",,"0.0114166666667","583495.169009",,"0.00685","1391474.22182",,"0.00489285714286","1976976.41818"
"0.034375","95634.4417513",,"0.0114583333333","684405.479285",,"0.006875","1487202.8969",,"0.00491071428571","2084942.37231"
"0.0345","223578.454634",,"0.0115","1034866.44904",,"0.0069","1928779.57786",,"0.00492857142857","2553392.99228"
"0.034625","345924.807671",,"0.0115416666667","1518485.89449",,"0.006925","2632964.22582",,"0.00494642857143","3360065.35414"
"0.03475","343905.408674",,"0.0115833333333","1828806.2327",,"0.00695","3268920.41951",,"0.00496428571429","4223618.73748"
"0.034875","263930.180186",,"0.011625","1850981.68294",,"0.006975","3592583.77314",,"0.00498214285714","4849897.93883"
"0.035","166780.598837",,"0.0116666666667","1640332.39644",,"0.007","3551791.34624",,"0.005","5092164.48958"
"0.035125","76638.9011096",,"0.0117083333333","1266440.18976",,"0.007025","3170684.69344",,"0.00501785714286","4903475.98067"
"0.03525","20029.5426184",,"0.01175","845456.366931",,"0.00705","2564501.07298",,"0.00503571428571","4349955.84523"
"0.035375","678.528747317",,"0.0117916666667","488067.087475",,"0.007075","1901206.15239",,"0.00505357142857","3594312.60951"
"0.0355","4064.59023858",,"0.0118333333333","236722.656235",,"0.0071","1302123.82784",,"0.00507142857143","2796774.37712"
"0.035625","17063.8004497",,"0.011875","86531.046271",,"0.007125","821012.787152",,"0.00508928571429","2061540.82194"
"0.03575","30576.7883163",,"0.0119166666667","16598.8439585",,"0.00715","471267.846314",,"0.00510714285714","1444433.83952"
"0.035875","37011.5627886",,"0.0119583333333","0.0623886902013",,"0.007175","244854.739488",,"0.005125","970175.014648"
"0.036","33881.4338815",,"0.012","7648.2192698",,"0.0072","116209.337569",,"0.00514285714286","635844.212618"
"0.036125","23132.4197558",,"0.0120416666667","16833.6644513",,"0.007225","53724.0890355",,"0.00516071428571","420934.823352"
"0.03625","8343.60833703",,"0.0120833333333","13818.4996072",,"0.00725","32183.4583915",,"0.00517857142857","304974.658248"
"0.036375","34.2438738726",,"0.012125","2165.50796849",,"0.007275","37431.0253329",,"0.00519642857143","270805.189066"
"0.0365","6247.92477674",,"0.0121666666667","4001.27537417",,"0.0073","69600.6238459",,"0.00521428571429","303015.966402"
"0.036625","27532.4298749",,"0.0122083333333","42218.5825815",,"0.007325","147845.83513",,"0.00523214285714","408368.965952"
"0.03675","72229.4937969",,"0.01225","152479.230473",,"0.00735","317651.920937",,"0.00525","629047.48657"
"0.036875","99510.2971144",,"0.0122916666667","301826.36103",,"0.007375","561624.176401",,"0.00526785714286","951684.149851"
"0.037","58271.1032808",,"0.0123333333333","333016.625331",,"0.0074","706107.706096",,"0.00528571428571","1204578.50464"
"0.037125","11512.2665902",,"0.012375","225099.420591",,"0.007425","641100.142689",,"0.00530357142857","1224499.57872"
"0.03725","82.0999547884",,"0.0124166666667","98769.6712001",,"0.00745","450976.114008",,"0.00532142857143","1035090.43879"
"0.037375","2865.05795689",,"0.0124583333333","33779.4784651",,"0.007475","280985.687377",,"0.00533928571429","791522.889971"
"0.0375","1988.99567851",,"0.0125","12278.510844",,"0.0075","177697.503519",,"0.00535714285714","595879.513284"
"0.037625","222.367429328",,"0.0125416666667","12549.787949",,"0.007525","141003.868625",,"0.005375","489899.561162"
"0.03775","35551.4800881",,"0.0125833333333","71908.5083994",,"0.00755","220954.797219",,"0.00539285714286","556181.601055"
"0.037875","112099.757552",,"0.012625","239474.183632",,"0.007575","442641.824093",,"0.00541071428571","812483.796677"
"0.038","135153.9586",,"0.0126666666667","416633.372518",,"0.0076","723394.652178",,"0.00542857142857","1172387.5483"
"0.038125","163949.689705",,"0.0127083333333","623367.069633",,"0.007625","1076414.1689",,"0.00544642857143","1643441.18418"
"0.03825","136860.837365",,"0.01275","717556.099223",,"0.00765","1341335.68364",,"0.00546428571429","2067061.36049"
"0.038375","47453.6437586",,"0.0127916666667","539470.76855",,"0.007675","1254207.4324",,"0.00548214285714","2126757.49128"
"0.0385","3392.37940818",,"0.0128333333333","275114.791297",,"0.0077","904826.682497",,"0.0055","1800330.38014"
"0.038625","890.342158612",,"0.012875","108865.499716",,"0.007725","558809.891698",,"0.00551785714286","1344201.91002"
"0.03875","2351.79198931",,"0.0129166666667","41380.1602415",,"0.00775","334481.668858",,"0.00553571428571","962585.73967"
"0.038875","1083.59675923",,"0.0129583333333","19597.0746646",,"0.007775","214342.78075",,"0.00555357142857","705207.63685"
"0.039","203.184170735",,"0.013","19629.938622",,"0.0078","169723.543196",,"0.00557142857143","568607.150114"
"0.039125","4920.48863611",,"0.0130416666667","33825.3691491",,"0.007825","172935.596124",,"0.00558928571429","523663.825805"
"0.03925","7745.20738451",,"0.0130833333333","46723.5038931",,"0.00785","184615.898948",,"0.00560714285714","511324.201693"
"0.039375","4072.52559185",,"0.013125","42181.6004787",,"0.007875","172629.01628",,"0.005625","478230.009585"
"0.0395","475.395916649",,"0.0131666666667","24735.1128802",,"0.0079","133291.417851",,"0.00564285714286","406171.867479"
"0.039625","1356.37917185",,"0.0132083333333","5181.48768116",,"0.007925","74902.4544185",,"0.00566071428571","295345.794628"
"0.03975","9179.43612315",,"0.01325","1203.22573045",,"0.00795","22793.9814361",,"0.00567857142857","171598.292316"
"0.039875","13331.7175903",,"0.0132916666667","13052.8310654",,"0.007975","1478.37923231",,"0.00569642857143","79963.1435282"
"0.04","9358.50219476",,"0.0133333333333","20347.3098751",,"0.008","995.758573148",,,
"0.040125","5316.40823365",,"0.013375","19308.8803565",,"0.008025","3938.54070211",,,
"0.04025","2022.63585531",,"0.0134166666667","12254.1612109",,"0.00805","3577.38065265",,,
"0.040375","841.289101772",,"0.0134583333333","6098.34576264",,"0.008075","1538.75578868",,,
"0.0405","5707.84080681",,"0.0135","10856.4553749",,"0.0081","3246.44672155",,,
"0.040625","46524.288755",,"0.0135416666667","63854.0827716",,"0.008125","33105.1540828",,,
"0.04075","129543.87681",,"0.0135833333333","225771.273149",,"0.00815","161570.853326",,,
"0.040875","193434.766366",,"0.013625","474173.392959",,"0.008175","427796.666216",,,
"0.041","291586.762498",,"0.0136666666667","865791.656038",,"0.0082","904379.921247",,,
"0.041125","344221.053771",,"0.0137083333333","1293202.72274",,"0.008225","1547546.53398",,,
"0.04125","217934.98427",,"0.01375","1328228.82994",,"0.00825","1922027.50864",,,
"0.041375","111383.075555",,"0.0137916666667","1105913.27588",,"0.008275","1928081.86527",,,
"0.0415","60558.9535313",,"0.0138333333333","859891.60515",,"0.0083","1749324.65409",,,
"0.041625","37992.9790987",,"0.013875","662889.447017",,"0.008325","1523810.38414",,,
"0.04175","44063.2011761",,"0.0139166666667","583499.993808",,"0.00835","1391469.82261",,,
"0.041875","95634.464155",,"0.0139583333333","684408.547113",,"0.008375","1487203.59521",,,
"0.042","223578.404884",,"0.014","1034873.20482",,"0.0084","1928792.99164",,,
"0.042125","345924.754612",,"0.0140416666667","1518494.66399",,"0.008425","2632984.65581",,,
"0.04225","343905.383965",,"0.0140833333333","1828815.21859",,"0.00845","3268930.93652",,,
"0.042375","263930.18117",,"0.014125","1850990.46094",,"0.008475","3592587.70551",,,
"0.0425","166780.509366",,"0.0141666666667","1640327.38334",,"0.0085","3551800.29217",,,
"0.042625","76638.9011648",,"0.0142083333333","1266436.38978",,"0.008525","3170683.83842",,,
"0.04275","20029.5491817",,"0.01425","845457.983468",,"0.00855","2564494.55619",,,
"0.042875","678.530527401",,"0.0142916666667","488067.301377",,"0.008575","1901206.80991",,,
"0.043","4064.60861034",,"0.0143333333333","236723.551532",,"0.0086","1302118.89858",,,
"0.043125","17063.8126247",,"0.014375","86532.9006654",,"0.008625","821009.126528",,,
"0.04325","30576.772487",,"0.0144166666667","16598.9300532",,"0.00865","471265.762635",,,
"0.043375","37011.6639983",,"0.0144583333333","0.0618029006592",,"0.008675","244854.305141",,,
"0.0435","33881.3917339",,"0.0145","7648.35164928",,"0.0087","116209.667052",,,
"0.043625","23132.3576055",,"0.0145416666667","16835.7847925",,"0.008725","53723.9016157",,,
"0.04375","8343.60078088",,"0.0145833333333","13819.7073442",,"0.00875","32183.4098622",,,
"0.043875","34.2429922056",,"0.014625","2165.76996744",,"0.008775","37431.3576028",,,
"0.044","6247.9261103",,"0.0146666666667","4000.94389753",,"0.0088","69599.9707968",,,
"0.044125","27532.472153",,"0.0147083333333","42219.2512835",,"0.008825","147845.581749",,,
"0.04425","72229.4985245",,"0.01475","152481.054095",,,,,,
"0.044375","99510.2845967",,"0.0147916666667","301825.775328",,,,,,
"0.0445","58271.0130395",,"0.0148333333333","333017.126674",,,,,,
"0.044625","11512.2676391",,"0.014875","225101.534037",,,,,,
"0.04475","82.0993111034",,"0.0149166666667","98771.0622339",,,,,,
"0.044875","2865.05698744",,"0.0149583333333","33779.280636",,,,,,
"0.045","1988.99141108",,"0.015","12278.7721012",,,,,,
"0.045125","222.361176471",,"0.0150416666667","12550.0345021",,,,,,
"0.04525","35551.3212827",,"0.0150833333333","71908.5100579",,,,,,
"0.045375","112099.676014",,"0.015125","239467.629658",,,,,,
"0.0455","135154.101797",,"0.0151666666667","416626.789631",,,,,,
"0.045625","163949.919209",,"0.0152083333333","623364.45206",,,,,,
"0.04575","136861.236126",,"0.01525","717555.693966",,,,,,
"0.045875","47453.6415402",,"0.0152916666667","539471.949537",,,,,,
"0.046","3392.36369372",,"0.0153333333333","275100.315367",,,,,,
"0.046125","890.343516467",,"0.015375","108867.521182",,,,,,
"0.04625","2351.79505412",,"0.0154166666667","41386.6955683",,,,,,
"0.046375","1083.55623124",,"0.0154583333333","19601.9633399",,,,,,
"0.0465","203.181159068",,"0.0155","19634.2310047",,,,,,
"0.046625","4920.46483406",,"0.0155416666667","33824.9036543",,,,,,
"0.04675","7745.22532664",,"0.0155833333333","46721.3502813",,,,,,
"0.046875","4072.51120006",,"0.015625","42180.0666669",,,,,,
"0.047","475.391322011",,"0.0156666666667","24733.0247332",,,,,,
"0.047125","1356.38633469",,"0.0157083333333","5180.58486642",,,,,,
"0.04725","9179.44493949",,"0.01575","1202.86354904",,,,,,
"0.047375","13331.6794688",,"0.0157916666667","13052.9636945",,,,,,
"0.0475","9358.50448192",,"0.0158333333333","20349.9257735",,,,,,
"0.047625","5316.41867317",,"0.015875","19307.1707234",,,,,,
"0.04775","2022.65671994",,"0.0159166666667","12255.8690719",,,,,,
"0.047875","841.292962984",,"0.0159583333333","6098.41049444",,,,,,
"0.048","5707.91669425",,"0.016","10855.5285668",,,,,,
"0.048125","46524.626311",,"0.0160416666667","63853.6070306",,,,,,
"0.04825","129543.48296",,"0.0160833333333","225768.299549",,,,,,
"0.048375","193434.691878",,"0.016125","474164.507881",,,,,,
"0.0485","291586.545274",,"0.0161666666667","865790.127895",,,,,,
"0.048625","344220.830981",,"0.0162083333333","1293203.98826",,,,,,
"0.04875","217934.685968",,"0.01625","1328231.59535",,,,,,
"0.048875","111383.030328",,"0.0162916666667","1105916.91476",,,,,,
"0.049","60558.824652",,"0.0163333333333","859892.095377",,,,,,
"0.049125","37993.0010244",,"0.016375","662886.762546",,,,,,
"0.04925","44063.2262591",,"0.0164166666667","583499.130164",,,,,,
"0.049375","95634.4572273",,"0.0164583333333","684406.801654",,,,,,
"0.0495","223578.451818",,"0.0165","1034868.65419",,,,,,
"0.049625","345924.907859",,"0.0165416666667","1518488.24012",,,,,,
"0.04975","343905.375212",,"0.0165833333333","1828820.64224",,,,,,
"0.049875","263930.167319",,"0.016625","1850991.94147",,,,,,
"0.05","166780.521648",,"0.0166666666667","1640331.81879",,,,,,
"0.050125","76638.8742361",,"0.0167083333333","1266440.21162",,,,,,
"0.05025","20029.5223895",,"0.01675","845456.096478",,,,,,
"0.050375","678.536896791",,"0.0167916666667","488065.934079",,,,,,
"0.0505","4064.58393906",,"0.0168333333333","236725.478467",,,,,,
"0.050625","17063.8234337",,"0.016875","86532.9577821",,,,,,
"0.05075","30576.7791127",,"0.0169166666667","16599.1777839",,,,,,
"0.050875","37011.5452681",,"0.0169583333333","0.0628432110698",,,,,,
"0.051","33881.4259048",,"0.017","7648.45963979",,,,,,
"0.051125","23132.4229046",,"0.0170416666667","16835.1940409",,,,,,
"0.05125","8343.60131792",,"0.0170833333333","13819.4250293",,,,,,
"0.051375","34.2435512667",,"0.017125","2165.7848026",,,,,,
"0.0515","6247.92591903",,"0.0171666666667","4001.06157334",,,,,,
"0.051625","27532.4810565",,"0.0172083333333","42219.0278152",,,,,,
"0.05175","72229.4668135",,"0.01725","152480.726143",,,,,,
"0.051875","99510.2916565",,"0.0172916666667","301826.986055",,,,,,
"0.052","58271.0729433",,"0.0173333333333","333017.363429",,,,,,
"0.052125","11512.2692255",,"0.017375","225101.057009",,,,,,
"0.05225","82.1002910554",,"0.0174166666667","98770.2653747",,,,,,
"0.052375","2865.06052555",,"0.0174583333333","33778.6950269",,,,,,
"0.0525","1988.99243616",,"0.0175","12278.2408279",,,,,,
"0.052625","222.362338614",,"0.0175416666667","12550.3441382",,,,,,
"0.05275","35551.4202058",,"0.0175833333333","71909.6607372",,,,,,
"0.052875","112099.721692",,"0.017625","239467.620692",,,,,,
"0.053","135154.011451",,"0.0176666666667","416632.079272",,,,,,
"0.053125","163949.908677",,"0.0177083333333","623364.346873",,,,,,
"0.05325","136860.633046",,"0.01775","717558.417795",,,,,,
"0.053375","47453.717587",,"0.0177916666667","539473.242022",,,,,,
"0.0535","3392.34324433",,"0.0178333333333","275112.053822",,,,,,
"0.053625","890.333793047",,"0.017875","108870.604902",,,,,,
"0.05375","2351.78158027",,"0.0179166666667","41385.4702197",,,,,,
"0.053875","1083.55683066",,"0.0179583333333","19600.7483377",,,,,,
"0.054","203.182867259",,"0.018","19628.0865005",,,,,,
"0.054125","4920.47250347",,"0.0180416666667","33824.1525899",,,,,,
"0.05425","7745.22432832",,"0.0180833333333","46722.2839091",,,,,,
"0.054375","4072.52030942",,"0.018125","42182.1865766",,,,,,
"0.0545","475.387220713",,"0.0181666666667","24734.0411977",,,,,,
"0.054625","1356.38217671",,"0.0182083333333","5180.78584377",,,,,,
"0.05475","9179.43775366",,"0.01825","1203.51854392",,,,,,
"0.054875","13331.6847537",,"0.0182916666667","13053.2457329",,,,,,
"0.055","9358.51396682",,"0.0183333333333","20347.6165852",,,,,,
"0.055125","5316.41580676",,"0.018375","19306.9541638",,,,,,
"0.05525","2022.62955845",,"0.0184166666667","12252.3355629",,,,,,
"0.055375","841.294157964",,"0.0184583333333","6097.16355984",,,,,,
"0.0555","5707.90445456",,"0.0185","10857.6619716",,,,,,
"0.055625","46524.3476361",,"0.0185416666667","63855.6025244",,,,,,
"0.05575","129543.759453",,"0.0185833333333","225769.820463",,,,,,
"0.055875","193434.741631",,"0.018625","474175.125964",,,,,,
"0.056","291586.70258",,"0.0186666666667","865798.391797",,,,,,
"0.056125","344220.974774",,"0.0187083333333","1293203.36102",,,,,,
"0.05625","217934.805932",,"0.01875","1328229.59267",,,,,,
"0.056375","111383.063295",,"0.0187916666667","1105914.53473",,,,,,
"0.0565","60558.9701787",,"0.0188333333333","859890.783384",,,,,,
"0.056625","37992.9805135",,"0.018875","662884.410078",,,,,,
"0.05675","44063.1988643",,"0.0189166666667","583500.031595",,,,,,
"0.056875","95634.4176568",,"0.0189583333333","684410.696627",,,,,,
"0.057","223578.452122",,"0.019","1034869.98137",,,,,,
"0.057125","345924.84534",,"0.0190416666667","1518489.83166",,,,,,
"0.05725","343905.571641",,"0.0190833333333","1828812.07585",,,,,,
"0.057375","263930.187189",,"0.019125","1850987.27384",,,,,,
"0.0575","166780.467625",,"0.0191666666667","1640331.60772",,,,,,
"0.057625","76638.9316597",,"0.0192083333333","1266442.05676",,,,,,
"0.05775","20029.5499621",,"0.01925","845461.175931",,,,,,
"0.057875","678.528577388",,"0.0192916666667","488068.351348",,,,,,
"0.058","4064.6141899",,"0.0193333333333","236723.389101",,,,,,
"0.058125","17063.8144925",,"0.019375","86532.74062",,,,,,
"0.05825","30576.7606034",,"0.0194166666667","16599.4945404",,,,,,
"0.058375","37011.6781034",,"0.0194583333333","0.0619478897555",,,,,,
"0.0585","33881.4000563",,"0.0195","7648.33467461",,,,,,
"0.058625","23132.390849",,"0.0195416666667","16835.1489127",,,,,,
"0.05875","8343.5927189",,"0.0195833333333","13819.0634176",,,,,,
"0.058875","34.2430028077",,"0.019625","2165.71812955",,,,,,
"0.059","6247.95082645",,"0.0196666666667","4000.95439384",,,,,,
"0.059125","27532.5225157",,"0.0197083333333","42218.7539051",,,,,,
"0.05925","72229.435293",,"0.01975","152479.894894",,,,,,
"0.059375","99510.2067223",,"0.0197916666667","301825.227938",,,,,,
"0.0595","58271.0715543",,"0.0198333333333","333019.295564",,,,,,
"0.059625","11512.2802163",,"0.019875","225101.310536",,,,,,
"0.05975","82.1004069347",,"0.0199166666667","98770.8298679",,,,,,
"0.059875","2865.06682389",,"0.0199583333333","33777.8390755",,,,,,
"0.06","1988.99618101",,"0.02","12278.327539",,,,,,
"Case Range","1",,,"2",,,"3",,,"4"
"Time, s","R3_",,"Time, s","R3_",,"Time, s","R3_",,"Time, s","R3_"
"0","0",,"0","0",,"0","0",,"0","0"
"0.000125","28822.6313572",,"4.16666666667e-05","40253.3912036",,"2.5e-05","42650.6574878",,"1.78571428571e-05","43761.7822543"
"0.00025","29635.4648351",,"8.33333333333e-05","48040.4822436",,"5e-05","49556.7227506",,"3.57142857143e-05","48975.5903987"
"0.000375","32922.9103381",,"0.000125","61737.4987348",,"7.5e-05","63807.2931876",,"5.35714285714e-05","61751.0831554"
"0.0005","31537.3535201",,"0.000166666666667","73601.0032024",,"0.0001","78787.7147538",,"7.14285714286e-05","76736.9747797"
"0.000625","28006.9346696",,"0.000208333333333","81791.3770403",,"0.000125","91463.1490489",,"8.92857142857e-05","90512.7510413"
"0.00075","21812.9402506",,"0.00025","84356.3232505",,"0.00015","99769.9965637",,"0.000107142857143","100851.891018"
"0.000875","11705.5900225",,"0.000291666666667","76388.0219201",,"0.000175","99369.449822",,"0.000125","104115.287897"
"0.001","3452.529495",,"0.000333333333333","59778.9365682",,"0.0002","89774.5514017",,"0.000142857142857","99149.6108672"
"0.001125","367.815644334",,"0.000375","42627.2150902",,"0.000225","76499.5494238",,"0.000160714285714","89864.4690226"
"0.00125","0.639867820367",,"0.000416666666667","30097.1491209",,"0.00025","64903.957867",,"0.000178571428571","81033.4359408"
"0.001375","19.6156506451",,"0.000458333333333","22457.546388",,"0.000275","56865.9278498",,"0.000196428571429","75002.8038799"
"0.0015","35.486345427",,"0.0005","19184.0262062",,"0.0003","53209.0587645",,"0.000214285714286","73065.9120118"
"0.001625","541.127020742",,"0.000541666666667","18952.8908961",,"0.000325","53299.057768",,"0.000232142857143","75045.0559562"
"0.00175","1073.01006153",,"0.000583333333333","18824.2420065",,"0.00035","53683.86897",,"0.00025","77812.504417"
"0.001875","777.76557777",,"0.000625","16569.7844975",,"0.000375","51047.9798044",,"0.000267857142857","77673.3714439"
"0.002","186.669317192",,"0.000666666666667","12395.0264743",,"0.0004","44763.2237451",,"0.000285714285714","73141.9367137"
"0.002125","65.233422598",,"0.000708333333333","7055.71766273",,"0.000425","35003.0962",,"0.000303571428571","63669.7716298"
