"Study title: SC_Fq_M3_A2_noFP"
"Torque: Nm <Value> "
"Case Range","1","","","2","","","3","","","4","","","5","","","6","","","7","","","8","","","9","","","10","","","11","","","12","","","13","","","14","","","15","","","16","","","17","","","18","","","19","","","20","","","21","","","22","","","23","","","24","","","25","","","26","","","27","","","28","","","29","","","30","",""
"Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque"
"15000","0","0","0","0.00180455142267","0.715046692613","0.715048969667","0.0017875297492","0.714956939143","0.714959173723","-0.0110414297784","0.735478065034","0.735560940587","-0.0109132080429","0.735515165786","0.735596123706","0.0145889611822","0.735473065433","0.735617745684","0.0145714308063","0.735513543858","0.73565786871","","15000","0","0","0","0.00180458756826","0.715046655194","0.71504893234","0.0017875201337","0.714957030112","0.714959264668","-0.0110414474735","0.735477984984","0.735560860812","-0.0109132606264","0.735515402497","0.735596361171","0.0145889672314","0.73547320178","0.735617882125","0.0145715186396","0.735513559131","0.735657885719","","15000","0","0","0","0.00180457595606","0.715046670207","0.715048947324","0.00178752522785","0.714956890124","0.714959124694","-0.0110414579822","0.735477985566","0.735560861552","-0.010913250407","0.735515283112","0.735596241647","0.0145889739395","0.735473208363","0.73561788884","0.0145715124928","0.735513427864","0.735657754356","","15000","0","0","0","0.00180461503625","0.715046616165","0.71504889338","0.00178747011741","0.714957003516","0.714959237947","-0.0110414761301","0.73547803946","0.735560915712","-0.0109131868206","0.735515190515","0.735596148118","0.0145889490916","0.735473136978","0.735617816976","0.01457144746","0.73551348993","0.735657815122","","15000","0","0","0","0.00180458827081","0.715046661719","0.715048938866","0.0017875182172","0.714956900543","0.714959135094","-0.0110414504463","0.735477986594","0.735560862467","-0.0109132564262","0.735515277637","0.735596236262","0.0145889710037","0.735473204495","0.735617884914","0.0145715138739","0.735513431897","0.735657758416","","15000","0","0","0","1556.03034997","330365.98614","330369.650587","1515.39791654","330349.286108","330352.761852","-149454.972745","550391.710359","570322.561109","-149399.432361","550369.996367","570287.053413","152554.492641","550330.068597","571083.231786","152560.544053","550359.731084","571113.432866","","15000","0","0","0","1555.98751855","330366.217229","330369.881472","1515.41962088","330348.988995","330352.464842","-149455.154343","550391.757302","570322.654","-149399.216646","550369.965259","570286.96688","152554.706211","550330.143272","571083.360799","152560.374622","550359.615459","571113.276184","","15000","0","0","0","1556.05728564","330366.07642","330369.740992","1515.3816768","330349.174416","330352.650086","-149455.03155","550391.754849","570322.619454","-149399.355128","550369.959103","570286.997218","152554.581222","550330.072637","571083.259342","152560.480391","550359.715828","571113.401159","","15000","0","0","0","1556.0899321","330366.063592","330369.728319","1515.36137324","330349.183621","330352.659198","-149455.024803","550391.777492","570322.639538","-149399.369063","550369.944332","570286.986613","152554.581156","550330.055702","571083.243005","152560.486441","550359.74861","571113.434365","","15000","0","0","0","1555.88052402","330366.097813","330369.761553","1515.48664584","330349.142972","330352.619124","-149455.068882","550391.644401","570322.522649","-149399.319965","550370.070313","570287.095332","152554.562351","550330.175186","571083.353123","152560.482392","550359.583072","571113.273762","","15000","0","0","0","5989.7677153","891670.470569","891690.588378","5804.30847926","891665.739147","891684.630553","-575241.426623","1846105.66532","1933651.68178","-575174.326815","1845848.89612","1933386.57633","587291.301843","1845579.47033","1936769.12784","587322.399387","1845650.00078","1936845.76727","","15000","0","0","0","5989.76447176","891671.026894","891691.144668","5804.30382323","891664.992889","891683.884281","-575241.82971","1846106.68653","1933652.77666","-575173.848334","1845847.9447","1933385.52564","587291.878055","1845580.44132","1936770.22783","587321.979972","1845648.96485","1936844.65294","","15000","0","0","0","5989.97092814","891670.751144","891690.870312","5804.16037886","891665.360574","891684.251025","-575241.620701","1846106.37632","1933652.41832","-575174.089788","1845848.22779","1933385.86775","587291.615662","1845579.79009","1936769.5277","587322.191589","1845649.67718","1936845.3959","","15000","0","0","0","5988.88867508","891671.2324","891691.344287","5804.92255787","891664.734839","891683.630264","-575242.019673","1846106.20632","1933652.3747","-575173.655477","1845848.42022","1933385.92226","587291.991227","1845581.49684","1936771.26797","587321.808186","1845647.76694","1936843.45934","","15000","0","0","0","5990.08803281","891670.84526","891690.965212","5804.07570447","891665.236436","891684.126338","-575241.677686","1846106.66682","1933652.71262","-575174.014012","1845847.96269","1933385.5921","587291.73473","1845579.86287","1936769.63315","587322.126661","1845649.61034","1936845.31251","","15000","0","0","0","12733.7721962","1664429.69955","1664478.40891","11973.9775152","1664683.50629","1664726.56981","-952439.408178","3307647.40556","3442044.76812","-953007.918638","3306344.77626","3440950.43157","976795.962899","3305569.01931","3446870.5944","976890.442591","3305636.64775","3446962.22546","","15000","0","0","0","12733.9319403","1664429.97792","1664478.68848","11973.8549894","1664683.12563","1664726.18828","-952439.618259","3307648.02522","3442045.42172","-953007.688607","3306344.17455","3440949.78968","976796.222747","3305569.35303","3446870.98808","976890.256778","3305636.30553","3446961.84461","","15000","0","0","0","12733.5369767","1664430.45096","1664479.15849","11974.135855","1664682.48129","1664725.54598","-952439.922378","3307648.49678","3442045.95902","-953007.314604","3306343.77229","3440949.29957","976796.697944","3305570.45367","3446872.17826","976889.904042","3305635.09563","3446960.58436","","15000","0","0","0","12733.932085","1664430.14338","1664478.85394","11973.8547273","1664682.90225","1664725.96491","-952439.711722","3307648.31477","3442045.72583","-953007.557191","3306343.90939","3440949.4985","976796.404201","3305569.62531","3446871.30062","976890.135125","3305636.00564","3446961.52254","","15000","0","0","0","12733.0551632","1664430.2444","1664478.94825","11974.4825933","1664682.77104","1664725.83822","-952439.817422","3307647.69861","3442045.16297","-953007.487895","3306344.54228","3440950.08744","976796.436701","3305570.50208","3446872.15066","976890.032101","3305635.03137","3446960.55902","","15000","0","0","0","21003.9011828","2641650.4251","2641733.92534","19190.7169998","2642531.62797","2642601.31092","-1228991.49463","4807441.82866","4962047.66501","-1230769.32006","4804860.30859","4959987.47017","1267903.42321","4799900.94252","4964537.0528","1268151.89675","4800354.73912","4965039.26013","","15000","0","0","0","21004.0564483","2641650.62096","2641734.12243","19190.603532","2642531.35058","2642601.0327","-1228991.57654","4807442.35457","4962048.19482","-1230769.20544","4804859.79345","4959986.9427","1267903.58829","4799901.2059","4964537.34961","1268151.80433","4800354.46341","4965038.96996","","15000","0","0","0","21003.5324135","2641651.2109","2641734.70818","19190.9755277","2642530.53087","2642600.21572","-1228991.89646","4807443.07943","4962048.97633","-1230768.87633","4804859.13044","4959986.21876","1267904.00691","4799902.72969","4964538.92977","1268151.49273","4800352.84909","4965037.32959","","15000","0","0","0","21002.935811","2641651.2483","2641734.74084","19191.4013351","2642530.49104","2642600.17898","-1228991.93398","4807442.651","4962048.57055","-1230768.8726","4804859.59915","4959986.67189","1267903.99762","4799903.22376","4964539.40508","1268151.45664","4800352.29925","4965036.78877","","15000","0","0","0","21005.7729355","2641650.66638","2641734.18149","19189.3648231","2642531.25616","2642600.92929","-1228991.49413","4807443.88226","4962049.6545","-1230769.14173","4804858.22929","4959985.41165","1267903.76662","4799900.02891","4964536.25719","1268151.8359","4800355.72891","4965040.20154","","15000","0","0","0","34342.959713","3805382.71521","3805537.68187","26583.2158374","3810036.51617","3810129.25265","-1401783.22164","6306941.80432","6460844.45901","-1411583.4749","6295679.97548","6451988.39586","1458239.81554","6294470.4927","6461178.07703","1460003.88396","6294876.2158","6461971.67383","","15000","0","0","0","34342.5103409","3805384.5879","3805539.55043","26583.5403794","3810033.8241","3810126.56291","-1401784.22045","6306944.30597","6460847.11778","-1411582.47306","6295677.56182","6451985.82148","1458241.08569","6294473.62849","6461181.41858","1460003.02864","6294872.94919","6461968.29844","","15000","0","0","0","34343.3219192","3805383.23059","3805538.2005","26582.950761","3810035.82811","3810128.56275","-1401783.62994","6306942.6724","6460845.395","-1411583.01724","6295679.09934","6451987.44082","1458239.96986","6294470.84633","6461178.45636","1460003.8234","6294875.90545","6461971.35782","","15000","0","0","0","34342.3745043","3805383.62505","3805538.58639","26583.5947469","3810035.28672","3810128.02588","-1401783.91964","6306943.30377","6460846.07418","-1411582.83363","6295678.49731","6451986.8132","1458240.34873","6294472.61704","6461180.2669","1460003.25408","6294874.0927","6461969.46332","","15000","0","0","0","34343.0890465","3805383.33439","3805538.30219","26583.0831935","3810035.69382","3810128.4294","-1401783.72729","6306943.39352","6460846.12006","-1411582.97592","6295678.36532","6451986.71554","1458240.22729","6294471.72736","6461179.37276","1460003.38692","6294875.05266","6461970.42847"
"20000","0","0","0","0.00208908936803","0.953115392503","0.953117681989","0.00208198607763","0.952937819374","0.952940093741","-0.0150337536949","0.980303090488","0.980418361196","-0.0148575010639","0.98040076837","0.98051334104","0.0191528097123","0.980324065719","0.980511144224","0.019107367665","0.980372128303","0.980558311092","","20000","0","0","0","0.00208928682931","0.953115355077","0.953117644996","0.00208185320238","0.952937945324","0.952940219401","-0.0150336394829","0.98030306975","0.98041833871","-0.0148575476349","0.980400822536","0.980513395906","0.0191526130859","0.980324169429","0.980511244074","0.0191075936679","0.980372070325","0.980558257529","","20000","0","0","0","0.00208929665882","0.953115344025","0.953117633966","0.0020818467645","0.952938008082","0.952940282144","-0.0150336297501","0.980303067984","0.980418336794","-0.0148575565305","0.980400869538","0.980513443037","0.0191526063424","0.980324164042","0.980511238556","0.019107598239","0.98037212469","0.980558311973","","20000","0","0","0","0.00208912364529","0.95311536814","0.953117657702","0.00208190773837","0.952937904939","0.952940179135","-0.0150337021185","0.980303117755","0.980418387669","-0.0148576081356","0.980400844133","0.980513418417","0.0191527463618","0.980324092205","0.980511169467","0.0191074467738","0.980372203621","0.980558387938","","20000","0","0","0","0.00208927510856","0.953115347248","0.953117637142","0.00208186081792","0.95293833238","0.952940606472","-0.0150336364862","0.980303063194","0.980418332108","-0.0148575561545","0.980401215163","0.980513788616","0.0191526056071","0.980324169181","0.980511243679","0.0191076046611","0.980372454409","0.980558641755","","20000","0","0","0","1805.55587949","440243.682532","440247.385048","1759.15065793","440193.419577","440196.934622","-199534.238206","733566.088686","760219.125441","-199466.349799","733575.761849","760210.643884","203140.413669","733508.153321","761117.756102","203129.278722","733548.141195","761153.321825","","20000","0","0","0","1805.59940084","440243.792978","440247.495671","1759.12321714","440193.275787","440196.790723","-199534.319652","733566.154257","760219.210091","-199466.252786","733575.705607","760210.564158","203140.534858","733508.154109","761117.789207","203129.188165","733548.132833","761153.289599","","20000","0","0","0","1805.53052977","440243.87132","440247.57373","1759.16358847","440193.17576","440196.690858","-199534.389608","733566.134584","760219.209469","-199466.172989","733575.727286","760210.56414","203140.587161","733508.203769","761117.851025","203129.141749","733548.059888","761153.206913","","20000","0","0","0","1805.51753515","440243.85553","440247.557887","1759.17408551","440193.196145","440196.711284","-199534.377995","733566.121067","760219.193378","-199466.181814","733575.741116","760210.579801","203140.576701","733508.208542","761117.852833","203129.151946","733548.052005","761153.202037","","20000","0","0","0","1805.60770412","440243.826077","440247.528804","1759.11835968","440193.233463","440196.748379","-199534.343528","733566.16891","760219.230497","-199466.22405","733575.693245","760210.544689","203140.56244","733508.155107","761117.79753","203129.168853","733548.128176","761153.279958","","20000","0","0","0","6955.03469969","1187892.65365","1187913.01411","6728.93919565","1187805.53917","1187824.5988","-768092.240326","2460517.28853","2577617.31388","-768026.53173","2460288.04147","2577378.90122","782123.442244","2459935.93147","2581279.11428","782097.262421","2460013.98489","2581345.56651","","20000","0","0","0","6954.61872295","1187891.94527","1187912.30331","6729.23879443","1187806.48107","1187825.54238","-768091.736413","2460515.56969","2577615.52297","-768027.137587","2460289.64892","2577380.61617","782122.669726","2459935.04477","2581278.03519","782097.773426","2460014.88791","2581346.58191","","20000","0","0","0","6954.18605331","1187892.00941","1187912.36492","6729.54960116","1187806.39917","1187825.46224","-768091.821391","2460515.29516","2577615.28623","-768027.067574","2460289.91382","2577380.84818","782122.687741","2459935.52644","2581278.49968","782097.712094","2460014.34964","2581346.05035","","20000","0","0","0","6953.98585279","1187891.80205","1187912.15639","6729.69240918","1187806.68211","1187825.74599","-768091.68694","2460514.70902","2577614.68665","-768027.231322","2460290.45613","2577381.41465","782122.431007","2459935.3113","2581278.21686","782097.874417","2460014.55712","2581346.29727","","20000","0","0","0","6954.89868993","1187891.46351","1187911.8232","6729.04618945","1187807.11743","1187826.17763","-768091.385788","2460514.97547","2577614.85126","-768027.554313","2460290.18138","2577381.24863","782122.186002","2459933.99727","2581276.89037","782098.142436","2460016.03535","2581347.78722","","20000","0","0","0","14832.039454","2216993.37355","2217042.98735","13851.5769341","2217194.15109","2217237.41846","-1272318.53497","4408617.51974","4588540.38772","-1273143.41704","4407016.86854","4587231.39159","1300746.50351","4406182.28341","4594168.4537","1300765.39129","4406165.99679","4594158.18126","","20000","0","0","0","14833.4331142","2216992.43193","2217042.05507","13850.5903165","2217195.41875","2217238.67993","-1272317.80029","4408617.1013","4588539.78198","-1273144.16119","4407017.18525","4587231.90238","1300745.70834","4406179.5746","4594165.6306","1300766.11079","4406168.94952","4594161.21688","","20000","0","0","0","14835.2744132","2216992.5097","2217042.14516","13849.2672153","2217195.30164","2217238.55456","-1272317.75812","4408618.87943","4588541.4787","-1273144.08644","4407015.40424","4587230.1706","1300745.92465","4406178.1804","4594164.35469","1300766.13086","4406170.51483","4594162.72382","","20000","0","0","0","14831.3053526","2216995.63287","2217045.24171","13852.0822986","2217191.06777","2217234.33835","-1272320.12501","4408620.81639","4588543.996","-1273141.59775","4407013.81828","4587227.95623","1300748.67144","4406186.61578","4594173.22261","1300763.7757","4406161.3317","4594153.24963","","20000","0","0","0","14830.6994297","2216995.35855","2217044.96334","13852.5231705","2217191.43985","2217234.71319","-1272319.97801","4408619.77242","4588542.95221","-1273141.79951","4407014.83716","4587228.99108","1300748.38425","4406186.64716","4594173.1714","1300763.93767","4406161.27119","4594153.23746","","20000","0","0","0","24497.5880786","3518369.33671","3518454.62118","22152.7184929","3519303.10447","3519372.82539","-1642580.41679","6407507.07662","6614697.07262","-1645008.90902","6404172.9245","6612071.17004","1688085.45622","6398555.62939","6617487.94105","1688267.5149","6398888.01654","6617855.77434","","20000","0","0","0","24498.0906245","3518368.15453","3518453.44253","22152.3616996","3519304.75435","3519374.47299","-1642579.81085","6407505.12449","6614695.03117","-1645009.58273","6404174.76335","6612073.11868","1688084.57343","6398552.96537","6617485.13997","1688268.11717","6398890.82872","6617858.64712","","20000","0","0","0","24498.2231308","3518368.83201","3518454.12092","22152.2607673","3519303.8052","3519373.52322","-1642580.1521","6407506.60525","6614696.55029","-1645009.17877","6404173.33478","6612071.63453","1688085.08446","6398554.17725","6617486.44212","1688267.8067","6398889.55915","6617857.34036","","20000","0","0","0","24498.1280666","3518369.18485","3518454.47308","22152.3307982","3519303.31706","3519373.03554","-1642580.29494","6407507.20097","6614697.16282","-1645008.9857","6404172.75778","6612071.02764","1688085.37377","6398554.91796","6617487.23212","1688267.59797","6398888.76692","6617856.5211","","20000","0","0","0","24498.3499346","3518369.33368","3518454.62346","22152.1741764","3519303.10294","3519372.82043","-1642580.32967","6407507.67272","6614697.62842","-1645008.92809","6404172.30007","6612070.56999","1688085.55643","6398555.0317","6617487.3887","1688267.49848","6398888.65659","6617856.38903","","20000","0","0","0","40468.2187988","5068362.25757","5068523.81376","30311.2320579","5074150.73312","5074241.26675","-1874139.11176","8405536.69431","8611936.16614","-1887154.77693","8390663.01142","8600266.21235","1940606.48827","8390182.62399","8611684.96906","1942736.88222","8390289.24278","8612269.16504","","20000","0","0","0","40468.7856757","5068362.98388","5068524.54458","30310.7984217","5074149.67203","5074240.20309","-1874139.44075","8405538.28439","8611937.7897","-1887154.38013","8390661.42495","8600264.57748","1940607.08699","8390183.35982","8611685.82087","1942736.54294","8390288.51215","8612268.37671","","20000","0","0","0","40469.5822458","5068362.97784","5068524.54489","30310.1694865","5074149.71037","5074240.23767","-1874139.54044","8405538.8144","8611938.32871","-1887154.24968","8390660.87581","8600264.0131","1940607.07814","8390182.67529","8611685.15196","1942736.61826","8390289.20766","8612269.07128","","20000","0","0","0","40469.4441496","5068363.28755","5068524.85349","30310.2281587","5074149.10295","5074239.63061","-1874139.72581","8405539.27633","8611938.81991","-1887154.28138","8390660.35642","8600263.51332","1940607.7103","8390182.85377","8611685.4683","1942735.91986","8390289.09698","8612268.8059","","20000","0","0","0","40468.1663271","5068363.74417","5068525.29989","30311.1584284","5074148.47139","5074239.00462","-1874140.02119","8405539.03531","8611938.64894","-1887154.04083","8390660.69574","8600263.79158","1940607.93019","8390184.37842","8611687.00329","1942735.70213","8390287.41445","8612267.11763"
"Circuit Voltage: V <Real> "
"Case Range","1","","","","","2","","","","","3","","","","","4","","","","","5","","","","","6","","","","","7","","","","","8","","","","","9","","","","","10","","","","","11","","","","","12","","","","","13","","","","","14","","","","","15","","","","","16","","","","","17","","","","","18","","","","","19","","","","","20","","","","","21","","","","","22","","","","","23","","","","","24","","","","","25","","","","","26","","","","","27","","","","","28","","","","","29","","","","","30","","","",""
"Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)","","Frequency Hz","Terminal1(Real)","Terminal2(Real)","Terminal3(Real)"
"1066.6666667","0.725038308269","-0.364189208052","-0.359199332872","","1066.6666667","0.670945527363","-0.0874356119063","-0.581986673927","","1066.6666667","0.514707398887","0.202629259705","-0.716171835837","","1066.6666667","0.280109713631","0.46184566822","-0.741326316991","","1066.6666667","0.00286788244385","0.650750254965","-0.653620595012","","1066.6666667","366.271133283","-162.813450021","-158.11676419","","1066.6666667","339.393469566","81.6804008402","-379.182638359","","1066.6666667","260.846225466","313.73914134","-542.521385155","","1066.6666667","142.58754144","498.033949692","-623.266192687","","1066.6666667","2.62115584367","606.50760248","-609.124351383","","1066.6666667","498.24331419","-239.142026918","-229.924053051","","1066.6666667","462.237885861","175.832003816","-611.069556106","","1066.6666667","355.860911527","564.037200653","-899.185246555","","1066.6666667","195.307343713","866.372853799","-1050.40814057","","1066.6666667","5.01999126601","1036.81108941","-1041.71590752","","1066.6666667","622.559999829","-311.453109805","-298.590238122","","1066.6666667","577.853781097","179.829043625","-745.861402915","","1066.6666667","445.174593511","643.733863863","-1079.58195107","","1066.6666667","244.721571143","1009.636035","-1248.94591309","","1066.6666667","7.01191137922","1221.83027296","-1228.16918247","","1066.6666667","742.290714281","-376.941970391","-360.651543523","","1066.6666667","689.096261905","152.786071333","-836.790903776","","1066.6666667","530.993140504","659.253816774","-1185.53642958","","1066.6666667","292.051209248","1065.3561299","-1353.79480404","","1066.6666667","8.64699869576","1309.26765425","-1315.95015157","","1066.6666667","855.177000044","-435.140014251","-416.728218415","","1066.6666667","794.075440493","115.580285152","-905.657891186","","1066.6666667","612.083118008","648.704534935","-1256.70937301","","1066.6666667","336.906672405","1083.06940507","-1416.43824241","","1066.6666667","10.4392921406","1352.54676528","-1360.52724428"
"2000","1.35672730671","-0.682639828539","-0.670994399969","","2000","1.25601808746","-0.164901579283","-1.08826077359","","2000","0.964091516525","0.377941431814","-1.33984931341","","2000","0.525390746741","0.863246281391","-1.38745793577","","2000","0.00670399979402","1.21712971938","-1.22383867001","","2000","684.282297212","-305.154070612","-294.116906281","","2000","634.576018917","152.15417895","-708.188114622","","2000","488.261400642","586.298382579","-1014.44418581","","2000","267.613345605","931.183955407","-1166.26028245","","2000","6.22367397373","1134.30522427","-1140.52387945","","2000","929.223992908","-448.143717071","-426.599346901","","2000","863.056563596","328.155324519","-1140.75762184","","2000","665.496736475","1054.49572967","-1681.24598264","","2000","366.620983558","1620.29869111","-1965.77982933","","2000","11.9304195926","1939.42586407","-1951.04146324","","2000","1160.05164062","-583.291994412","-554.254226182","","2000","1078.09163933","336.069024046","-1392.64968001","","2000","832.001837002","1204.26658421","-2019.02679413","","2000","459.247436072","1889.12548779","-2338.02545526","","2000","16.5768037651","2286.38214661","-2301.08094323","","2000","1382.66556862","-705.974608411","-670.092354944","","2000","1285.15248872","285.620244516","-1562.55963162","","2000","991.986497494","1233.73199806","-2217.14132549","","2000","547.799618746","1994.01924721","-2534.18338071","","2000","20.2151582449","2450.73514715","-2465.41896334","","2000","1593.33558136","-814.403052855","-775.308565845","","2000","1481.33175691","216.102828566","-1691.4321194","","2000","1143.8085759","1213.70898747","-2350.05043419","","2000","632.150803791","2026.53897704","-2650.894845","","2000","24.2538790291","2530.84677076","-2548.16457573"
"3000","2.03137740759","-1.0223846137","-1.00435306313","","3000","1.8807226304","-0.24719262086","-1.62924637867","","3000","1.44374488508","0.565632238238","-2.00610173396","","3000","0.786970057107","1.29234473711","-2.07754629688","","3000","0.0103861870331","1.82230942792","-1.8327032448","","3000","1022.95451151","-456.282200783","-439.156120508","","3000","948.796022337","228.328774435","-1059.31325366","","3000","730.191932718","878.178719446","-1518.19951045","","3000","400.422883613","1394.33394433","-1745.95374864","","3000","9.69282100369","1698.21444632","-1707.90220651","","3000","1386.86363574","-669.397249376","-636.001727075","","3000","1288.41576539","492.995086671","-1705.95393855","","3000","993.818274553","1580.33337874","-2516.19011898","","3000","547.920896615","2427.08021856","-2943.35911781","","3000","18.6076175032","2904.32611215","-2922.42843494","","3000","1729.98779606","-870.960876531","-826.358332217","","3000","1608.19963574","506.203869834","-2083.05017935","","3000","1241.5779999","1806.3037485","-3022.61674157","","3000","685.937169972","2831.41024135","-3502.01719925","","3000","25.8687453606","3425.46017489","-3448.26733801","","3000","2061.41593729","-1054.40460246","-999.525067654","","3000","1916.54335016","431.375262681","-2337.50941117","","3000","1479.89405229","1851.48213057","-3319.62896229","","3000","817.944708246","2989.71761643","-3796.36527236","","3000","31.4705300919","3672.79573045","-3695.13933687","","3000","2376.02545931","-1216.31150756","-1157.16041681","","3000","2209.61140342","327.344490196","-2530.2035094","","3000","1706.8039921","1821.16526894","-3518.04603851","","3000","944.151155721","3037.73014335","-3970.29795752","","3000","37.7598678068","3791.82813059","-3818.1079875"
"5000","3.37836309983","-1.69847568892","-1.67215425437","","5000","3.12700247037","-0.408906408061","-2.71095633527","","5000","2.39958403753","0.942915188768","-3.33703989705","","5000","1.30685062355","2.15118655104","-3.45508938972","","5000","0.0151611400943","3.03195916412","-3.04713281916","","5000","1698.11280085","-755.301025268","-730.285252944","","5000","1574.27072385","383.410519504","-1761.32954036","","5000","1210.7603377","1463.75134247","-2524.22748056","","5000","662.922560586","2321.24928008","-2902.83461683","","5000","14.1608253827","2825.35805805","-2839.51148497","","5000","2297.73541165","-1105.61432043","-1056.81599531","","5000","2133.24616408","828.311355266","-2836.26557474","","5000","1643.98950978","2636.13415041","-4183.91944723","","5000","904.450373189","4042.62942419","-4894.60951399","","5000","27.2170995069","4833.67101645","-4860.13978976","","5000","2863.3897502","-1438.08429444","-1372.91327785","","5000","2659.93439422","854.307308841","-3464.08600374","","5000","2051.52879259","3016.63853098","-5027.88349335","","5000","1130.79572434","4719.71386698","-5826.23088265","","5000","37.9101990081","5704.25548359","-5737.58787925","","5000","3410.73678","-1741.63242575","-1661.13370222","","5000","3168.76014614","732.217890749","-3888.29319272","","5000","2444.368527","3094.59468005","-5523.49530968","","5000","1347.84382975","4985.84752451","-6317.79528772","","5000","46.1224910533","6118.0501569","-6150.26831097","","5000","3932.12708226","-2010.07343819","-1923.53746759","","5000","3654.06144782","559.342971191","-4208.02150625","","5000","2819.69828622","3043.60453853","-5851.87257365","","5000","1556.06136366","5064.50494411","-6604.82899107","","5000","55.5285527665","6314.38029099","-6352.26017493"
"6000","4.05163418978","-2.03569560187","-2.00665875817","","6000","3.7496214394","-0.488916471014","-3.25213720344","","6000","2.87676285285","1.13229587796","-4.00250737994","","6000","1.56594312104","2.58112653169","-4.14353211613","","6000","0.0167228204108","3.63700391919","-3.65374156166","","6000","2035.49464206","-904.028445897","-876.434955498","","6000","1886.52448698","461.754814428","-2112.6576253","","6000","1450.34803519","1757.24007983","-3027.24728784","","6000","793.369412414","2785.20151354","-3480.96611238","","6000","15.6073666619","3389.14122271","-3404.73930163","","6000","2752.76869279","-1322.19978844","-1268.35739147","","6000","2554.70759668","997.548731765","-3402.07690605","","6000","1967.71592368","3165.42971295","-5017.86144216","","6000","1081.15704551","4851.40261604","-5869.72183586","","6000","30.0021659423","5798.7934392","-5827.97049043","","6000","3429.46937927","-1719.65794765","-1647.62843519","","6000","3184.41931557","1030.43311942","-4155.4682601","","6000","2454.57005868","3623.6499297","-6030.67548865","","6000","1351.03445453","5665.19891669","-6987.76691485","","6000","41.8164798871","6844.27270081","-6881.0343543","","6000","4084.55762974","-2082.85303288","-1993.65296258","","6000","3793.1184504","885.074387264","-4664.83336472","","6000","2924.21107945","3718.25709811","-6625.83493879","","6000","1610.11885428","5985.36895685","-7578.11316819","","6000","50.9005086046","7341.26273926","-7376.69234904","","6000","4709.1739315","-2404.47031847","-2308.51639894","","6000","4374.19958875","677.840296256","-5048.0217173","","6000","3373.29264581","3656.95585856","-7019.01129122","","6000","1858.8322441","6079.33313741","-7921.42000214","","6000","61.3818584798","7576.18691107","-7617.86437397"
