"Study title: REF_OnLoad_FPref_121"
"Torque: Nm <Value> "
"Case Range","1","","","2","","","3","","","4","","","5","","","6","","","7","","","8","","","9","","","10","","","11","","","12","","","13","","","14","","","15","","","16","","","17","","","18","","","19","","","20","","","21","","","22","","","23","","","24","","","25","","","26","","","27","","","28","","","29","","","30","",""
"Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque"
"0.000234375","0.0335444825909","","0.000234375","0.099023691599","","0.000234375","0.065589889495","","0.000234375","0.0155542180562","","0.000234375","-0.0435220486521","","0.000234375","131.345087142","","0.000234375","142.129711374","","0.000234375","125.878871355","","0.000234375","75.4686291729","","0.000234375","-0.0201549989465","","0.000234375","224.672662372","","0.000234375","259.670191575","","0.000234375","263.702515192","","0.000234375","182.712907996","","0.000234375","-0.055382453851","","0.000234375","291.858882999","","0.000234375","362.848161661","","0.000234375","382.745308054","","0.000234375","292.632069201","","0.000234375","-0.18555157845","","0.000234375","353.398049344","","0.000234375","461.122522901","","0.000234375","498.699027224","","0.000234375","398.658103922","","0.000234375","-0.402347500793","","0.000234375","418.25102003","","0.000234375","533.504024911","","0.000234375","585.039381139","","0.000234375","488.152800076","","0.000234375","-0.770108035726"
"0.0002421875","-3.75210183233","","0.0002421875","-3.69079737438","","0.0002421875","-3.72351736861","","0.0002421875","-3.77180198954","","0.0002421875","-3.82830990702","","0.0002421875","117.003932629","","0.0002421875","127.501933058","","0.0002421875","114.669623062","","0.0002421875","67.8415921218","","0.0002421875","-6.40686479259","","0.0002421875","202.568238317","","0.0002421875","241.897491283","","0.0002421875","247.132674926","","0.0002421875","177.219112476","","0.0002421875","2.5972405742","","0.0002421875","272.062326388","","0.0002421875","352.733936053","","0.0002421875","372.290170751","","0.0002421875","294.531024332","","0.0002421875","12.9917042414","","0.0002421875","342.034855334","","0.0002421875","445.282488183","","0.0002421875","485.664509401","","0.0002421875","408.047183102","","0.0002421875","28.6990003933","","0.0002421875","399.132994145","","0.0002421875","520.412025316","","0.0002421875","571.134320478","","0.0002421875","508.325968829","","0.0002421875","45.601557461"
"0.00025","-9.90079225143","","0.00025","-9.84300291437","","0.00025","-9.87420089299","","0.00025","-9.92004909165","","0.00025","-9.97359014398","","0.00025","104.410212097","","0.00025","117.173406717","","0.00025","106.905762408","","0.00025","62.5760221158","","0.00025","-11.6995217388","","0.00025","189.578909644","","0.00025","235.037004368","","0.00025","242.659876012","","0.00025","181.540001148","","0.00025","2.42382143091","","0.00025","270.743081222","","0.00025","354.769610082","","0.00025","378.238930092","","0.00025","314.936195174","","0.00025","24.6181153248","","0.00025","346.099150623","","0.00025","444.429934182","","0.00025","491.886087398","","0.00025","443.820759887","","0.00025","50.394809924","","0.00025","397.44050789","","0.00025","525.255298901","","0.00025","589.516473919","","0.00025","563.523268272","","0.00025","81.4813238013"
"0.0002578125","-10.3481530843","","0.0002578125","-10.2907686615","","0.0002578125","-10.3219458831","","0.0002578125","-10.3676919485","","0.0002578125","-10.4210330268","","0.0002578125","100.463270091","","0.0002578125","114.016871743","","0.0002578125","106.235469149","","0.0002578125","63.3088973307","","0.0002578125","-12.178626527","","0.0002578125","187.86815865","","0.0002578125","236.313514497","","0.0002578125","248.999534464","","0.0002578125","192.238389857","","0.0002578125","1.77977436227","","0.0002578125","278.897568814","","0.0002578125","362.830802211","","0.0002578125","394.473517683","","0.0002578125","342.715785745","","0.0002578125","28.1839495637","","0.0002578125","349.989138702","","0.0002578125","454.06412591","","0.0002578125","519.706161948","","0.0002578125","492.746915724","","0.0002578125","57.3013800376","","0.0002578125","406.719246608","","0.0002578125","544.292032653","","0.0002578125","637.758335652","","0.0002578125","634.172375983","","0.0002578125","91.2995515085"
"0.000265625","-6.19201995926","","0.000265625","-6.13445224874","","0.000265625","-6.16494306096","","0.000265625","-6.21009583448","","0.000265625","-6.26298451191","","0.000265625","102.951735971","","0.000265625","117.515895938","","0.000265625","112.132501692","","0.000265625","69.6650259768","","0.000265625","-7.50367460416","","0.000265625","191.668118973","","0.000265625","242.205145619","","0.000265625","259.622277284","","0.000265625","203.559989003","","0.000265625","1.98473678522","","0.000265625","284.650203877","","0.000265625","365.010631297","","0.000265625","413.750663426","","0.000265625","366.388451241","","0.000265625","22.2270175752","","0.000265625","350.788210541","","0.000265625","470.15490946","","0.000265625","555.159652378","","0.000265625","535.169951101","","0.000265625","46.9764212404","","0.000265625","414.497007374","","0.000265625","571.361581227","","0.000265625","689.197645971","","0.000265625","692.045726167","","0.000265625","72.6554890742"
"0.0002734375","-0.108727957033","","0.0002734375","-0.0485865690495","","0.0002734375","-0.0779487425451","","0.0002734375","-0.122638718611","","0.0002734375","-0.17583674591","","0.0002734375","112.035168255","","0.0002734375","127.410175022","","0.0002734375","121.983669443","","0.0002734375","79.2564850482","","0.0002734375","1.10760451682","","0.0002734375","202.500088884","","0.0002734375","254.045225434","","0.0002734375","273.366356858","","0.0002734375","214.937381699","","0.0002734375","4.14667101661","","0.0002734375","288.569765295","","0.0002734375","377.117569453","","0.0002734375","432.804561426","","0.0002734375","383.752821991","","0.0002734375","13.5963960728","","0.0002734375","357.908669298","","0.0002734375","493.058923408","","0.0002734375","584.674154831","","0.0002734375","562.115687355","","0.0002734375","25.1024273622","","0.0002734375","427.158766549","","0.0002734375","599.877989853","","0.0002734375","726.066715055","","0.0002734375","726.713352375","","0.0002734375","38.5892564555"
"0.00028125","6.01454685929","","0.00028125","6.0783997896","","0.00028125","6.04944060569","","0.00028125","6.0041709183","","0.00028125","5.94948883615","","0.00028125","125.977246617","","0.00028125","141.317294379","","0.00028125","134.608037954","","0.00028125","90.6408583706","","0.00028125","10.3712907422","","0.00028125","217.823203662","","0.00028125","270.174610973","","0.00028125","288.882314992","","0.00028125","223.9052496","","0.00028125","9.63239631427","","0.00028125","297.216677256","","0.00028125","393.108346202","","0.00028125","450.81660877","","0.00028125","393.001552282","","0.00028125","5.76923557765","","0.00028125","373.467503797","","0.00028125","513.281429537","","0.00028125","605.999451814","","0.00028125","571.857041617","","0.00028125","1.21327651881","","0.00028125","446.567408543","","0.00028125","620.476791342","","0.00028125","738.726065722","","0.00028125","733.972626122","","0.00028125","-1.56571170715"
"0.0002890625","10.2653014799","","0.0002890625","10.3319171705","","0.0002890625","10.3022209011","","0.0002890625","10.255502954","","0.0002890625","10.1988890707","","0.0002890625","136.928564296","","0.0002890625","152.63593947","","0.0002890625","143.564845335","","0.0002890625","97.4754366638","","0.0002890625","16.1011103955","","0.0002890625","231.488882787","","0.0002890625","284.541814404","","0.0002890625","301.559208056","","0.0002890625","229.19876976","","0.0002890625","12.8320059354","","0.0002890625","310.511346164","","0.0002890625","407.660808992","","0.0002890625","464.664888085","","0.0002890625","391.371951883","","0.0002890625","2.63273434813","","0.0002890625","387.556071651","","0.0002890625","522.921417541","","0.0002890625","611.616786684","","0.0002890625","559.759178025","","0.0002890625","-16.772233348","","0.0002890625","454.420746876","","0.0002890625","631.456706529","","0.0002890625","729.767436551","","0.0002890625","706.015645338","","0.0002890625","-34.3945519623"
"0.000296875","9.83334783681","","0.000296875","9.90067031908","","0.000296875","9.86979023882","","0.000296875","9.82178277387","","0.000296875","9.76387900157","","0.000296875","141.910542869","","0.000296875","156.84179699","","0.000296875","146.08935392","","0.000296875","97.3306530727","","0.000296875","14.2212930846","","0.000296875","242.732325131","","0.000296875","292.610287538","","0.000296875","305.941647624","","0.000296875","225.492951775","","0.000296875","8.96051777505","","0.000296875","319.166233357","","0.000296875","410.940684468","","0.000296875","464.191338321","","0.000296875","374.79617043","","0.000296875","-2.82585735368","","0.000296875","388.294322926","","0.000296875","525.346620951","","0.000296875","600.753458157","","0.000296875","522.789186582","","0.000296875","-25.2079112455","","0.000296875","455.607370629","","0.000296875","620.817185653","","0.000296875","698.39495714","","0.000296875","638.233917409","","0.000296875","-49.0788388436"
"0.0003046875","3.75090157084","","0.0003046875","3.82183452328","","0.0003046875","3.78782705206","","0.0003046875","3.73574843058","","0.0003046875","3.6735428342","","0.0003046875","139.926225047","","0.0003046875","153.041463533","","0.0003046875","139.923656821","","0.0003046875","88.9128793536","","0.0003046875","6.65519656182","","0.0003046875","241.58050386","","0.0003046875","290.902268607","","0.0003046875","298.67788364","","0.0003046875","210.19973146","","0.0003046875","2.23955884582","","0.0003046875","313.377227561","","0.0003046875","404.617496656","","0.0003046875","446.963941002","","0.0003046875","344.354453196","","0.0003046875","-6.01967516176","","0.0003046875","381.067178636","","0.0003046875","512.847415574","","0.0003046875","568.642478783","","0.0003046875","471.629205323","","0.0003046875","-19.4676362624","","0.0003046875","453.204728334","","0.0003046875","592.046124511","","0.0003046875","651.392597025","","0.0003046875","562.886368179","","0.0003046875","-35.0493030298"
"0.0003125","0.0397451603295","","0.0003125","0.112249326292","","0.0003125","0.0752165406507","","0.0003125","0.0197637308285","","0.0003125","-0.0456820696113","","0.0003125","131.848234582","","0.0003125","144.102299795","","0.0003125","130.125525052","","0.0003125","79.8350499702","","0.0003125","-0.0349612863312","","0.0003125","225.266419728","","0.0003125","274.880489971","","0.0003125","280.782356372","","0.0003125","193.080851838","","0.0003125","-0.108183218427","","0.0003125","295.120004387","","0.0003125","388.381206276","","0.0003125","425.411742693","","0.0003125","321.033355371","","0.0003125","-0.378587686797","","0.0003125","367.299520443","","0.0003125","486.231554666","","0.0003125","532.034910029","","0.0003125","436.848097003","","0.0003125","-0.410617790279","","0.0003125","437.468133776","","0.0003125","561.521055307","","0.0003125","608.570559152","","0.0003125","509.820648477","","0.0003125","-0.330614158768"
"0.0003203125","-3.75011285652","","0.0003203125","-3.68269016138","","0.0003203125","-3.71929777733","","0.0003203125","-3.77299504269","","0.0003203125","-3.83562018083","","0.0003203125","119.284652118","","0.0003203125","133.126625726","","0.0003203125","120.993397057","","0.0003203125","72.2539678496","","0.0003203125","-6.76261980968","","0.0003203125","207.998221388","","0.0003203125","262.823033833","","0.0003203125","269.77199873","","0.0003203125","186.160141604","","0.0003203125","-2.48394775142","","0.0003203125","285.476899824","","0.0003203125","381.789332398","","0.0003203125","412.367532146","","0.0003203125","317.338989356","","0.0003203125","5.32325283989","","0.0003203125","362.994781953","","0.0003203125","471.655107611","","0.0003203125","508.25909882","","0.0003203125","429.747973196","","0.0003203125","18.6892263363","","0.0003203125","422.83957817","","0.0003203125","547.638459071","","0.0003203125","584.859458391","","0.0003203125","500.907147658","","0.0003203125","34.4540168916"
"0.000328125","-9.89674482329","","0.000328125","-9.83475890768","","0.000328125","-9.86992423387","","0.000328125","-9.92077366317","","0.000328125","-9.97956914765","","0.000328125","111.859174326","","0.000328125","125.830094337","","0.000328125","114.417911814","","0.000328125","65.9439887769","","0.000328125","-14.3842577097","","0.000328125","204.042148013","","0.000328125","261.917506724","","0.000328125","269.458521652","","0.000328125","187.321042352","","0.000328125","-9.20806804659","","0.000328125","292.243086698","","0.000328125","386.544996548","","0.000328125","411.591449939","","0.000328125","328.135358251","","0.000328125","2.25661393942","","0.000328125","370.4714072","","0.000328125","471.61031656","","0.000328125","505.067310511","","0.000328125","446.951532634","","0.000328125","24.454219079","","0.000328125","427.49999277","","0.000328125","546.310309853","","0.000328125","587.311144472","","0.000328125","526.727785568","","0.000328125","48.3436527903"
"0.0003359375","-10.3433673527","","0.0003359375","-10.2833029972","","0.0003359375","-10.3182876893","","0.0003359375","-10.3684684611","","0.0003359375","-10.4261916181","","0.0003359375","110.579712841","","0.0003359375","125.136514902","","0.0003359375","114.609223176","","0.0003359375","65.150388805","","0.0003359375","-16.2838985993","","0.0003359375","209.56605406","","0.0003359375","268.05552671","","0.0003359375","278.305753642","","0.0003359375","195.561597224","","0.0003359375","-13.1122074745","","0.0003359375","307.585186769","","0.0003359375","389.13279954","","0.0003359375","416.583932754","","0.0003359375","345.654571236","","0.0003359375","-3.0748713952","","0.0003359375","379.895642288","","0.0003359375","480.108059757","","0.0003359375","516.367877466","","0.0003359375","473.873559692","","0.0003359375","15.6807797408","","0.0003359375","442.044636948","","0.0003359375","555.07653535","","0.0003359375","612.275015482","","0.0003359375","566.738260203","","0.0003359375","33.0869295159"
"0.00034375","-6.19158182062","","0.00034375","-6.13334883129","","0.00034375","-6.16671896845","","0.00034375","-6.21482085853","","0.00034375","-6.27028310386","","0.00034375","113.259296784","","0.00034375","129.49848127","","0.00034375","120.088589349","","0.00034375","70.1509377237","","0.00034375","-10.60314038","","0.00034375","218.415447733","","0.00034375","277.402871815","","0.00034375","290.245159436","","0.00034375","205.426670842","","0.00034375","-10.0020122218","","0.00034375","317.295460923","","0.00034375","392.714430962","","0.00034375","425.113384711","","0.00034375","358.767563407","","0.00034375","-6.56526003561","","0.00034375","387.339274265","","0.00034375","487.679994707","","0.00034375","534.616734314","","0.00034375","490.699502763","","0.00034375","-2.71301837844","","0.00034375","448.921838259","","0.00034375","566.052934162","","0.00034375","643.610417648","","0.00034375","598.031538153","","0.00034375","-0.0622077064775"
"0.0003515625","-0.10967964549","","0.0003515625","-0.0514696704805","","0.0003515625","-0.0824783503897","","0.0003515625","-0.128266274895","","0.0003515625","-0.181846404296","","0.0003515625","121.161655841","","0.0003515625","138.216821387","","0.0003515625","128.188143267","","0.0003515625","77.4872262062","","0.0003515625","-1.38171506294","","0.0003515625","230.794663563","","0.0003515625","287.739751053","","0.0003515625","300.415173066","","0.0003515625","213.486559898","","0.0003515625","-4.55273584685","","0.0003515625","323.109162154","","0.0003515625","401.694737491","","0.0003515625","433.03356342","","0.0003515625","361.923132546","","0.0003515625","-14.5067667445","","0.0003515625","396.857674976","","0.0003515625","493.889643083","","0.0003515625","548.124968737","","0.0003515625","497.100380672","","0.0003515625","-26.5904816387","","0.0003515625","453.577429373","","0.0003515625","576.675356325","","0.0003515625","667.97250405","","0.0003515625","611.56613925","","0.0003515625","-40.280157168"
